ignore,artist_gender,artist,title,year,songwriter_is_artist,id
,m;f,Eurythmics,Here Comes The Rain Again,1984,1,2357
,m;f,Eurythmics,Sweet Dreams (Are Made Of This),1983,1,2358
,m;f,Eurythmics,Would I Lie To You?,1985,1,2359
,m,Whitesnake,Here I Go Again,1987,,2363
,m,Whitesnake,Is This Love,1987,,2364
,m,3 Doors Down,Here Without You,2003,,2366
,m,3 Doors Down,Kryptonite,2000,,2367
,m,3 Doors Down,When I'm Gone,2003,,2368
,m,Chad Kroeger ft. Josey Scott,Hero,2002,1,2377
,m,Nickelback,How You Remind Me,2001,1,2378
,m,Nickelback,Photograph,2005,1,2379
,m;f,No Doubt ft. Bounty Killer,Hey Baby,2002,,2380
,m;f,No Doubt ft. Lady Saw,Underneath It All,2002,,2383
,m,Michael Jackson,Thriller,1984,,2388
,m,OutKast,Hey Ya!,2003,,2389
,m,OutKast,Ms. Jackson,2001,,2390
,m,Train,"Hey, Soul Sister",2010,,2391
,m,Damn Yankees,High Enough,1991,,2398
,m,Huey Lewis & the News,Hip To Be Square,1986,1,2401
,m,Huey Lewis & the News,The Power Of Love,1985,1,2402
,m,New Edition,Hit Me Off,1996,,2405
,m;f,The Lumineers,Ho Hey,2012,,2410
,m;f,Thompson Twins,Hold Me Now,1984,1,2413
,f,En Vogue,Hold On,1990,1,2416
,f,En Vogue,My Lovin' (You're Never Gonna Get It),1992,,2417
,f,Tara Kemp,Hold You Tight,1991,,2424
,m;f,Simply Red,Holding Back The Years,1986,,2427
,m,Culture Club,Karma Chameleon,1984,,2428
,m,Extreme,Hole Hearted,1991,,2430
,m,Chingy ft. J. Weav,One Call Away,2004,,2433
,m,Chingy,Right Thurr,2003,,2434
,m,Daughtry,Home,2007,,2444
,m,Daughtry,It's Not Over,2007,,2445
,m,Case,Missing You,2001,,2448
,m,Eagles,Hotel California,1977,,2455
,m,Don Henley,The Boys Of Summer,1985,1,2456
,m,Glenn Frey,You Belong To The City,1985,1,2458
,m,The Animals,House Of The Rising Sun,1964,,2463
,m,Michael Bolton,How Am I Supposed To Live Without You,1990,1,2464
,m,Michael Bolton,Love Is A Wonderful Thing,1991,1,2466
,m,Breathe,How Can I Fall?,1988,,2468
,m,Dru Hill ft. Redman,How Deep Is Your Love,1998,,2470
,m,Mario,Just A Friend 2002,2002,,2471
,m,Roger,I Want To Be Your Man,1988,,2478
,m,H-Town,Knockin' Da Boots,1993,,2480
,m;f,The Heights,How Do You Talk To An Angel,1992,,2484
,f,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),1987,,2491
,m;f,Boy Meets Girl,Waiting For A Star To Fall,1988,1,2492
,m,Color Me Badd,I Adore Mi Amor,1991,1,2507
,f,Fantasia,I Believe,2004,,2508
,f,Jessica Simpson,I Wanna Love You Forever,1999,,2509
,f,Whitney Houston,I Believe In You And Me,1997,,2513
,m,All-4-One,I Can Love You Like That,1995,,2515
,f,Bananarama,I Heard A Rumour,1987,1,2530
,m,Rick Astley,Never Gonna Give You Up,1988,,2531
,m,Rick Astley,Together Forever,1988,,2532
,f,Olivia Newton-John,I Honestly Love You,1974,,2542
,f,Cathy Dennis,Touch Me (All Night Long),1991,,2545
,m,Savage Garden,I Knew I Loved You,1999,,2546
,m,Savage Garden,I Want You,1997,,2547
,m,Savage Garden,Truly Madly Deeply,1998,,2548
,f,Dionne Farris,I Know,1995,,2553
,m;f,Busta Rhymes & Mariah Carey ft. The Flipmode Squad,I Know What You Want,2003,1,2555
,m,Pitbull,I Know You Want Me (Calle Ocho),2009,,2560
,m,Hi-Five,I Like The Way (The Kissing Game),1991,,2565
,f,Klymaxx,I Miss You,1985,1,2574
,m,Marc Anthony,I Need To Know,1999,,2584
,m,Marc Anthony,You Sang To Me,2000,,2585
,m,Elvis Presley,I Need Your Love Tonight,1959,,2586
,f,Mariah Carey,I Still Believe,1999,,2588
,m,Glenn Medeiros ft. Bobby Brown,She Ain't Worth It,1990,1,2589
,m,All-4-One,I Swear,1994,,2593
,m;f,Divinyls,I Touch Myself,1991,1,2595
,f,Macy Gray,I Try,2000,1,2600
,m,Joe,I Wanna Know,2000,,2607
,f,Brenda Lee,I Want To Be Wanted,1960,,2610
,f,Whitney Houston,I Will Always Love You,1992,,2612
,m,P.M. Dawn,I'd Die Without You,1992,,2613
,m,P.M. Dawn,Set Adrift On Memory Bliss,1991,,2614
,f,Whitney Houston,I'm Every Woman,1993,,2615
,m,Vanilla Ice,Play That Funky Music,1991,,2618
,m,Queen,We Will Rock You/We Are The Champions,1978,,2620
,m,Shai,If I Ever Fall In Love,1992,,2626
,f,Sweet Sensation,If Wishes Came True,1990,,2628
,m,Jason Derulo,Want To Want Me,2015,,2641
,m,Linkin Park,In The End,2002,,2644
,m;f,Fort Minor ft. Holly Brook,Where'd You Go,2006,,2645
,m,Ernie Fields & Orch.,In The Mood,1959,,2650
,m,Boyz II Men,In The Still Of The Nite,1992,,2652
,m,Mike & the Mechanics,The Living Years,1989,,2656
,m,Snow,Informer,1993,,2665
,m;f,Kenny Rogers & Dolly Parton,Islands In The Stream,1983,,2678
,m,"Shaggy ft. Ricardo ""RikRok"" Ducent",It Wasn't Me,2000,,2685
,m,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,1960,,2689
,m,"Carl Dobkins, Jr.",My Heart Is An Open Book,1959,,2690
,m,Van Halen,Jump,1984,,2704
,m,Van Halen,Why Can't This Be Love,1986,,2705
,m,Third Eye Blind,Jumper,1999,,2711
,m,Third Eye Blind,Semi-Charmed Life,1997,,2712
,m,Soulja Boy Tell 'Em ft. Sammie,Kiss Me Thru The Phone,2009,,2716
,m,Jim Jones,We Fly High,2007,,2718
,m,The Georgia Satellites,Keep Your Hands To Yourself,1987,,2729
,m,Seal,Kiss From A Rose,1995,,2730
,m;f,Sixpence None The Richer,Kiss Me,1999,,2731
,m;f,Edward Byrnes & Connie Stevens,"Kookie, Kookie (Lend Me Your Comb)",1959,,2736
,m,Los Lobos,La Bamba,1987,,2737
,m,Floyd Cramer,Last Date,1960,1,2745
,m,Pearl Jam,Last Kiss,1999,,2746
,f,Divine,Lately,1998,,2747
,m,Sammy Turner,Lavender-Blue,1959,,2749
,m;f,Fat Joe ft. Ashanti,What's Luv?,2002,,2752
,m;f,Club Nouveau,Lean On Me,1987,,2756
,m,Passenger,Let Her Go,2014,,2757
,f,Idina Menzel,Let It Go,2014,,2758
,m;f,Far East Movement ft. The Cataracts & Dev,Like A G6,2010,,2767
,m,Hinder,Lips Of An Angel,2006,,2776
,f,Connie Francis,Lipstick On Your Collar,1959,,2782
,m;f,Fleetwood Mac,Little Lies,1987,1,2785
,m,The Elegants,Little Star,1958,,2787
,m,Joe Public,Live And Learn,1992,,2789
,m,James Brown,Living In America,1986,,2797
,m,Andy Williams,Lonely Street,1959,,2804
,m,Bone Thugs-N-Harmony,Look Into My Eyes,1997,1,2807
,m,Bone Thugs-N-Harmony,Tha Crossroads,1996,1,2808
,f,Jody Watley,Looking For A New Love,1987,1,2811
,f,Jody Watley,Real Love,1989,1,2812
,m,R.E.M.,Losing My Religion,1991,,2822
,m,Aerosmith,Love In An Elevator,1989,,2836
,m,Run-D.M.C.,Walk This Way,1986,,2837
,m;f,Vanessa Williams/Brian McKnight,Love Is,1993,,2841
,f,Pat Benatar,Love Is A Battlefield,1983,,2843
,m,Firehouse,Love Of A Lifetime,1991,,2850
,f,Rihanna,Love On The Brain,2017,1,2852
,m;f,DJ Khaled ft. Rihanna & Bryson Tiller,Wild Thoughts,2017,1,2856
,f,Sara Bareilles,Love Song,2008,1,2860
,m,The Cure,Love Song,1989,,2861
,m,All-4-One,So Much In Love,1994,,2862
,f,Teena Marie,Lover Girl,1985,1,2872
,f,Suzanne Vega,Luka,1987,1,2878
,m;f,DNA ft. Suzanne Vega,Tom's Diner,1990,1,2879
,m,Los del Río,Macarena (Bayside Boys Mix),1996,,2880
,m,Bobby Darin,Mack The Knife,1959,,2882
,f,Belinda Carlisle,Mad About You,1986,,2884
,f,Madonna,Material Girl,1985,,2885
,m,Lou Bega,Mambo No. 5 (A Little Bit Of...),1999,1,2894
,m,Perez Prado,Patricia,1958,1,2895
,m,Santana ft. The Product G&B,Maria Maria,2000,,2899
,f,Cassie,Me & U,2006,,2909
,f,Pebbles,Mercedes Boy,1988,1,2910
,m,Jan Hammer,Miami Vice Theme,1985,,2922
,m,Lou Gramm,Midnight Blue,1987,1,2923
,m;f,Everything But The Girl,Missing,1996,1,2929
,m,John Waite,Missing You,1984,1,2932
,m,Bad English,Price Of Love,1990,,2933
,f,Stevie Nicks,Talk To Me,1986,,2935
,m,Chicago,What Kind Of Man Would I Be?,1990,,2936
,m,The Rolling Stones,Mixed Emotions,1989,,2938
,m;f,Crash Test Dummies,Mmm Mmm Mmm Mmm,1994,,2941
,m,Hanson,MMMBop,1997,,2942
,m,Billy Idol,Mony Mony,1987,,2946
,m,Alias,More Than Words Can Say,1990,,2949
,f,Merril Bainbridge,Mouth,1996,1,2956
,m;f,The Fleetwoods,Mr. Blue,1959,,2966
,m,Larry Verne,Mr. Custer,1960,,2967
,m,OutKast ft. Sleepy Brown,The Way You Move,2003,,2971
,m,The Fendermen,Mule Skinner Blues,1960,,2973
,m,LSG,My Body,1997,,2976
,m;f,Busta Rhymes ft. Janet,What's It Gonna Be?!,1999,,2977
,f,Connie Francis,My Happiness,1959,,2981
,f,Celine Dion,My Heart Will Go On,1998,,2985
,m,Steve Winwood,Roll With It,1988,1,2986
,m,Eric Clapton,Tears In Heaven,1992,1,2987
,m,Bobby Brown,My Prerogative,1988,1,3001
,m,Creed,My Sacrifice,2002,,3002
,m,Creed,With Arms Wide Open,2000,,3003
,m,Goo Goo Dolls,Name,1996,,3006
,m;f,Lady Antebellum,Need You Now,2009,1,3011
,m,Domenico Modugno,Nel Blu Dipinto Di Blu (Volaré),1958,1,3015
,m,Bobby Rydell,Volare,1960,,3016
,f,All Saints,Never Ever,1998,1,3020
,m,Immature,Never Lie,1994,,3025
,m,Corey Hart,Never Surrender,1985,1,3027
,m,Jackie Wilson,Night,1960,,3032
,m,Commodores,Nightshift,1985,,3034
,m,Ruff Endz,No More,2000,,3049
,m,Howard Jones,No One Is To Blame,1986,1,3058
,m,Howard Jones,Things Can Only Get Better,1985,1,3059
,f,TLC,No Scrubs,1999,,3060
,m,The Tony Rich Project,Nobody Knows,1996,,3063
,m,Johnny Horton,North To Alaska,1960,,3065
,f,Dixie Chicks,Not Ready To Make Nice,2007,1,3068
,m,Duran Duran,Notorious,1986,,3073
,m,Frankie J ft. Baby Bash,Obsession (No Es Amor),2005,,3076
,m,Ready For The World,Oh Sheila,1985,,3079
,m,Great White,Once Bitten Twice Shy,1989,,3090
,m,Murray Head,One Night In Bangkok,1985,,3094
,f,Joan Osborne,One Of Us,1996,,3096
,m,The Fixx,One Thing Leads To Another,1983,,3100
,m,Barenaked Ladies,One Week,1998,,3105
,m,Roy Orbison,Only The Lonely (Know How I Feel),1960,1,3108
,m,Yes,Owner Of A Lonely Heart,1983,,3113
,m,Rhythm Syndicate,P.A.S.S.I.O.N.,1991,,3116
,f,Rihanna,Pon de Replay,2005,,3117
,m,Donny Osmond,Soldier Of Love,1989,,3118
,m,Desiigner,Panda,2016,,3124
,f,Anita Bryant,Paper Roses,1960,,3132
,m,Eddie Murphy,Party All The Time,1985,,3134
,m,Shop Boyz,Party Like A Rockstar,2007,,3136
,m;f,LMFAO ft. Lauren Bennett & GoonRock,Party Rock Anthem,2011,,3142
,m,LMFAO,Sexy And I Know It,2011,,3143
,m,Kevin Lyttle ft. Spragga Benz,Turn Me On,2004,1,3151
,m,Huey Lewis & the News,Perfect World,1988,,3157
,m;f,Kid Rock ft. Sheryl Crow,Picture,2003,,3158
,f,Ashlee Simpson,Pieces Of Me,2004,1,3159
,f,Natasha Bedingfield,Pocketful Of Sunshine,2008,1,3160
,m,Zayn,Pillowtalk,2016,,3163
,f,Dodie Stevens,Pink Shoe Laces,1959,,3168
,f,Natasha Bedingfield,Unwritten,2006,1,3171
,m,Johnny Tillotson,Poetry In Motion,1960,,3174
,f,Expose,Point Of No Return,1987,,3176
,m,Bell Biv DeVoe,Poison,1990,,3177
,m,Bastille,Pompeii,2014,,3178
,m,Ricky Nelson,Poor Little Fool,1958,,3181
,m,Luther Vandross,Power Of Love/Love Power,1991,1,3182
,m;f,Technotronic ft. Felly,Pump Up The Jam,1990,1,3188
,m,Foster The People,Pumped Up Kicks,2011,,3190
,m,The Exotic Sounds of Martin Denny,Quiet Village,1959,,3191
,m,Jesus Jones,Real Real Real,1991,1,3198
,m,UB40,Red Red Wine,1988,,3199
,m,Neil Diamond,Sweet Caroline (Good Times Never Seemed So Good),1969,,3200
,m,Johnny & the Hurricanes,Red River Rock,1959,,3201
,m,Warren G & Nate Dogg,Regulate,1994,,3204
,f,Wilson Phillips,Release Me,1990,1,3206
,m,Bruce Willis,Respect Yourself,1987,,3212
,m,Mark Morrison,Return Of The Mack,1997,1,3214
,m;f,Enigma,Return To Innocence,1994,,3215
,m;f,Enigma,Sadeness Part 1,1991,,3216
,f,SWV,Weak,1993,,3220
,m,Falco,Rock Me Amadeus,1986,1,3231
,m,Michael Damian,Rock On,1989,,3234
,f,Lorde,Royals,2013,1,3241
,m,MAGIC!,Rude,2014,,3244
,m;f,Real McCoy,Run Away,1995,,3249
,m,Soul Asylum,Runaway Train,1993,,3253
,m,Johnny Preston,Running Bear,1960,,3254
,f,Paula Abdul,Rush Rush,1991,,3255
,f,Paula Abdul,The Promise Of A New Day,1991,1,3256
,f,Lolita,Sailor (Your Home Is The Sea),1960,,3258
,m,Eagle-Eye Cherry,Save Tonight,1999,1,3267
,f,Kylie Minogue,The Loco-Motion,1988,,3269
,f,Shanice,Saving Forever For You,1993,,3270
,m;f,A Great Big World & Christina Aguilera,Say Something,2013,,3273
,m,Phil Phillips & the Twilights,Sea Of Love,1959,,3278
,m,The Honeydrippers,Sea Of Love,1984,,3280
,f,Laura Branigan,Self Control,1984,,3283
,m,Linear,Sending All My Love,1990,,3286
,m,Spandau Ballet,True,1983,,3289
,m,Ray J & Yung Berg,Sexy Can I,2008,,3294
,m,Gregory Abbott,Shake You Down,1986,,3302
,m,Johnny Hates Jazz,Shattered Dreams,1988,,3305
,f,Salt-N-Pepa,Shoop,1993,1,3311
,f,Robin S.,Show Me Love,1993,,3316
,m,Surface,Shower Me With Your Love,1989,,3318
,m,Surface,The First Time,1991,,3319
,m,WALK THE MOON,Shut Up And Dance,2015,,3320
,m,Johnny Horton,Sink The Bismark,1960,1,3335
,f,Connie Stevens,Sixteen Reasons,1960,,3337
,m,Onyx,Slam,1993,,3339
,m,Santo & Johnny,Sleep Walk,1959,,3343
,m,Juvenile ft. Soulja Slim,Slow Motion,2004,,3347
,m;f,The Platters,Smoke Gets In Your Eyes,1958,,3351
,m,Love & Rockets,So Alive,1989,1,3354
,m,Clay Aiken,Solitaire,2004,,3357
,m;f,Gotye ft. Kimbra,Somebody That I Used To Know,2012,,3361
,m,Coldplay,Viva La Vida,2008,,3366
,m,Poison,Something To Believe In,1990,,3373
,m,Poison,Unskinny Bop,1990,,3374
,f,Bonnie Raitt,Something To Talk About,1991,,3381
,m;f,Linda Ronstadt & James Ingram,Somewhere Out There,1987,,3382
,m,The Impalas,Sorry (I Ran All The Way Home),1959,,3383
,f,Lisa Loeb & Nine Stories,Stay (I Missed You),1994,1,3391
,m,Maurice Williams & the Zodiacs,Stay,1960,1,3392
,m;f,Rihanna ft. Mikky Ekko,Stay,2013,1,3393
,nb,Sam Smith,Stay With Me,2014,1,3395
,m,Shawn Mendes,Stitches,2015,,3400
,m,Elvis Presley,Stuck On You,1960,,3406
,m,Joe ft. Mystikal,Stutter,2001,,3407
,m,LFO,Summer Girls,1999,,3427
,m;f,The Teddy Bears,"To Know Him, Is To Love Him",1958,,3438
,m,Hozier,Take Me To Church,2014,,3442
,m,a-ha,Take On Me,1985,,3443
,m,The Romantics,Talking In Your Sleep,1984,,3453
,m,Mark Dinning,Teen Angel,1960,,3458
,m,Sandy Nelson,Teen Beat,1959,1,3460
,m,Billy Joel,Tell Her About It,1983,,3463
,m,Billy Joel,The River Of Dreams,1993,,3464
,m,Billy Joel,Uptown Girl,1983,,3465
,m,Billy Joel,We Didn't Start The Fire,1989,,3466
,m;f,Groove Theory,Tell Me,1995,1,3467
,f,Dido,Thank You,2001,1,3475
,m,Bill Parsons,The All American Boy,1959,1,3477
,m,Johnny Horton,The Battle Of New Orleans,1959,,3479
,f,Miss Toni Fisher,The Big Hurt,1959,,3480
,nb,Miley Cyrus,The Climb,2009,,3484
,m,The Charlie Daniels Band,The Devil Went Down To Georgia,1979,1,3486
,m,Cheap Trick,The Flame,1988,,3496
,m,The Verve Pipe,The Freshmen,1997,,3498
,m,"Dave ""Baby"" Cortez",The Happy Organ,1959,1,3500
,m,Jimmy Eat World,The Middle,2002,1,3507
,m;f,Peter Cetera & Amy Grant,The Next Time I Fall,1986,,3513
,m;f,The Browns,The Old Lamplighter,1960,,3515
,m;f,Snap!,The Power,1990,,3517
,f,Celine Dion,The Power Of Love,1994,,3521
,m,Hoobastank,The Reason,2004,,3531
,m,Men Without Hats,The Safety Dance,1983,,3533
,m,Simon & Garfunkel,The Sound Of Silence,1965,,3534
,f,Sade,The Sweetest Taboo,1986,1,3535
,m,Percy Faith,Theme From A Summer Place,1960,,3537
,m;f,The Browns,The Three Bells,1959,,3538
,m,David Cook,The Time Of My Life,2008,,3541
,m,Chubby Checker,The Twist,1960,,3542
,m,Bruce Hornsby & the Range,The Valley Road,1988,,3543
,m,The Drifters,There Goes My Baby,1959,,3548
,f,Tracie Spencer,This House,1991,,3554
,m,Clay Aiken,This Is The Night,2003,,3558
,m;f,Calvin Harris ft. Rihanna,This Is What You Came For,2016,,3561
,m;f,Rihanna ft. Calvin Harris,We Found Love,2011,,3562
,m,Fabian,Tiger,1959,,3567
,m,Jim Croce,Time In A Bottle,1973,1,3573
,m,J-Kwon,Tipsy,2004,,3574
,m,Mr. Big,To Be With You,1992,,3577
,m,The Kingston Trio,Tom Dooley,1958,,3579
,m,Julian Lennon,Too Late For Goodbyes,1985,1,3586
,f,Samantha Fox,Touch Me (I Want Your Body),1987,,3591
,f,Martika,Toy Soldiers,1989,1,3594
,m,Thomas Wayne & the Delons,Tragedy,1959,,3596
,f,Stacey Q,Two Of Hearts,1986,,3613
,f,Tina Turner,Typical Male,1986,,3616
,f,Tina Turner,We Don't Need Another Hero,1985,,3617
,f,Tina Turner,What's Love Got To Do With It,1984,,3618
,m,Usher,U Remind Me,2001,,3622
,m,Kings Of Leon,Use Somebody,2009,,3639
,f,Bananarama,Venus,1986,,3643
,m,Frankie Avalon,Venus,1959,,3644
,f,The Bangles,Walk Like An Egyptian,1986,,3648
,f,Spice Girls,Wannabe,1997,1,3649
,m,Silento,Watch Me,2015,,3655
,m,Stonewall Jackson,Waterloo,1959,,3657
,m,Freddie Cannon,Way Down Yonder In New Orleans,1959,,3659
,f,Pat Benatar,We Belong,1985,,3661
,m;f,Pet Shop Boys & Dusty Springfield,What Have I Done To Deserve This?,1988,,3669
,f,Salt-N-Pepa ft. En Vogue,Whatta Man,1994,1,3680
,m,Michael Bolton,When A Man Loves A Woman,1991,,3683
,m,ABC,When Smokey Sings,1987,,3685
,m,White Lion,When The Children Cry,1989,,3687
,m,No Mercy,Where Do You Go,1996,,3689
,f,Celine Dion,Where Does My Heart Beat Now,1991,,3691
,m,Dion & the Belmonts,Where Or When,1960,,3696
,m,The Calling,Wherever You Will Go,2002,,3699
,m,Tag Team,Whoomp! (There It Is),1993,1,3707
,m,Frankie Avalon,Why,1959,,3708
,m,The Escape Club,"Wild, Wild West",1988,1,3722
,f,Bette Midler,Wind Beneath My Wings,1989,,3725
,f,Taylor Dayne,With Every Beat Of My Heart,1989,,3727
,f,Britney Spears,Womanizer,2008,,3736
,f,Whitney Houston,You Give Good Love,1985,,3751
,m;f,The Jets,You Got It All,1987,,3752
,m,Joe Jones,You Talk Too Much,1960,1,3753
,m,The Everly Brothers,Til I Kissed You,1959,,3756
,m,The Everly Brothers,Cathy's Clown,1960,,3757
,m,Nelson,(Can't Live Without Your) Love And Affection,1990,,3758
,m;f,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,1987,,3761
,m,Eric Carmen,Hungry Eyes,1988,,3762
,m,Elvis Presley,A Fool Such As I,1959,,3769
,m,Stray Cats,She's Sexy + 17,1983,,3770
,m,Coolio,"1, 2, 3, 4 (Sumpin' New)",1996,,3771
,m,Elvis Presley,A Big Hunk O' Love,1959,,3773
,m,Duane Eddy & the Rebels,Because They're Young,1960,,3774
,m,Elvis Presley,It's Now Or Never,1960,,3775
,m;f,Peabo Bryson & Regina Belle,A Whole New World,1993,,3778
,m;f,Jennifer Lopez ft. Ja Rule,Ain't It Funny,2002,1,3783
,m;f,Ja Rule ft. Ashanti,Always On Time,2002,,3789
,m,The Chipmunks,Alvin's Harmonica,1959,1,3815
,m;f,Dinah Washington & Brook Benton,Baby (You've Got What It Takes),1960,,3816
,m,Brook Benton,It's Just A Matter Of Time,1959,1,3817
,m,Public Announcement,Body Bumpin' Yippie-Yi-Yo,1998,,3846
,f,Destiny's Child,"No, No, No",1998,,3850
,m,Deep Blue Something,Breakfast At Tiffany's,1996,,3853
,m,Jonas Brothers,Burnin' Up,2008,,3854
,m,Yung Joc,It's Goin' Down,2006,,3858
,m,Robbie Nevil,C'est La Vie,1987,1,3859
,m;f,Quad City DJ's,C'mon N' Ride It (The Train),1996,,3862
,m,REO Speedwagon,Can't Fight This Feeling,1985,,3871
,m,Macklemore & Ryan Lewis ft. Ray Dalton,Can't Hold Us,2013,1,3872
,m,Macklemore & Ryan Lewis ft. Wanz,Thrift Shop,2013,1,3873
,m;f,Fabolous ft. Mike Shorey & Lil' Mo,Can't Let You Go,2003,1,3880
,m,Cam'Ron ft. Juelz Santana,Oh Boy,2002,,3882
,f,Tiffany,Could've Been,1988,,3897
,m,Soulja Boy Tell 'Em,Crank That (Soulja Boy),2007,,3898
,m,Gym Class Heroes ft. Patrick Stump,Cupid's Chokehold,2007,,3900
,m,Kid Cudi,Day 'N' Nite,2009,,3902
,m,Cheap Trick,Don't Be Cruel,1988,,3911
,m,The System,Don't Disturb This Groove,1987,,3915
,m,Crowded House,Don't Dream It's Over,1987,,3917
,m,Glass Tiger,Don't Forget Me (When I'm Gone),1986,1,3918
,m;f,Linda Ronstadt ft. Aaron Neville,Don't Know Much,1989,,3922
,f,En Vogue,Don't Let Go (Love),1996,,3927
,f,SWV,You're The One,1996,1,3928
,f,Taylor Dayne,Don't Rush Me,1989,,3939
,m;f,Glee Cast,Don't Stop Believin',2009,,3940
,f,Jade,Don't Walk Away,1993,,3954
,f,Jane Child,Don't Wanna Fall In Love,1990,1,3956
,m,Simple Minds,Don't You (Forget About Me),1985,,3957
,f,Della Reese,Don't You Know,1959,,3961
,m;f,The Human League,Don't You Want Me,1982,,3962
,f,Connie Francis,Everybody's Somebody's Fool,1960,,3972
,f,Connie Francis,My Heart Has A Mind Of Its Own,1960,,3973
,f,Eve ft. Alicia Keys,Gangsta Lovin',2002,,3976
,m,Milli Vanilli,Girl You Know It's True,1989,,3988
,m,Jimmy Jones,Good Timin',1960,,3998
,m,Jim Reeves,He'll Have To Go,1960,,4014
,f,Jeanne Black,He'll Have To Stay,1960,,4015
,m;f,T'Pau,Heart And Soul,1987,1,4019
,m,Plain White T's,Hey There Delilah,2007,,4026
,m;f,Shakira ft. Wyclef Jean,Hips Don't Lie,2006,1,4027
,f,Whitney Houston,My Love Is Your Love,1999,,4029
,m;f,Nu Shooz,I Can't Wait,1986,,4046
,m,James Ingram,I Don't Have The Heart,1990,,4048
,m;f,Mario Winans ft. Enya & P. Diddy,I Don't Wanna Know,2004,1,4050
,m,Foreigner,I Don't Want To Live Without You,1988,,4070
,m,Foreigner,I Want To Know What Love Is,1985,,4071
,f,Tiffany,I Think We're Alone Now,1987,,4076
,m,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),1993,,4078
,f,Celine Dion,It's All Coming Back To Me Now,1996,,4079
,m,Air Supply,Making Love Out Of Nothing At All,1983,,4080
,f,Bonnie Tyler,Total Eclipse Of The Heart,1983,,4081
,f,Nicki French,Total Eclipse Of The Heart,1995,,4082
,f,Taylor Dayne,I'll Always Love You,1988,,4083
,m,Edwin McCain,I'll Be,1998,1,4084
,f,Mariah Carey,I'll Be There,1992,,4087
,m,The Proclaimers,I'm Gonna Be (500 Miles),1993,,4093
,m,Lloyd Price,I'm Gonna Get Married,1959,1,4094
,m,Lloyd Price,Personality,1959,1,4095
,m,Lloyd Price,Stagger Lee,1959,1,4096
,nb,Sam Smith,I'm Not The Only One,2014,1,4101
,f,Brenda Lee,I'm Sorry,1960,,4109
,f,Brenda Lee,Sweet Nothin's,1960,,4110
,m,Right Said Fred,I'm Too Sexy,1992,,4120
,m,Londonbeat,I've Been Thinking About You,1991,,4126
,m,Tommy Edwards,It's All In The Game,1958,,4132
,m,Conway Twitty,It's Only Make Believe,1958,1,4147
,m,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,1991,,4149
,m;f,Lil' Romeo,My Baby,2001,,4150
,m,Paul Anka,It's Time To Cry,1959,1,4152
,m,Paul Anka,Lonely Boy,1959,1,4153
,m,Paul Anka,Puppy Love,1960,1,4154
,m,Paul Anka,Put Your Head On My Shoulder,1959,1,4155
,m,Huey Lewis & the News,Jacob's Ladder,1987,,4156
,m,Bruce Hornsby & the Range,Mandolin Rain,1987,1,4157
,m,Bruce Hornsby & the Range,The Way It Is,1986,1,4161
,m,Aerosmith,Janie's Got A Gun,1990,,4162
,f,"Christina Aguilera, Lil' Kim, Mya & P!nk",Lady Marmalade,2001,,4180
,m;f,Atlantic Starr,Masterpiece,1992,,4181
,f,Jennifer Lopez,Love Don't Cost A Thing,2001,,4191
,m,Rod Stewart,My Heart Can't Tell You No,1989,,4203
,m;f,Somethin' For The People ft. Trina & Tamara,My Love Is The Shhh!,1997,1,4205
,m,Guns N' Roses,November Rain,1992,,4214
,m,Guns N' Roses,Paradise City,1989,1,4217
,m,Guns N' Roses,Patience,1989,1,4218
,m,Guns N' Roses,Sweet Child O' Mine,1988,1,4219
,m,Chris Barber's Jazz Band,Petite Fleur (Little Flower),1959,,4220
,m,Taco,Puttin' On The Ritz,1983,,4221
,m,John Mellencamp,R.O.C.K. In The U.S.A.,1986,1,4222
,m,Chamillionaire ft. Krayzie Bone,Ridin',2006,,4223
,f,Spice Girls,Say You'll Be There,1997,1,4230
,m,Hi-Five,She's Playing Hard To Get,1992,,4234
,m,Terence Trent D'Arby,Sign Your Name,1988,1,4236
,m,Terence Trent D'Arby,Wishing Well,1988,1,4237
,m,Rockwell,Somebody's Watching Me,1984,,4238
,f,Shakespear's Sister,Stay,1992,1,4240
,m;f,Lil' Flip ft. Lea,Sunshine,2004,,4244
,m,Bobby Rydell,Swingin' School,1960,,4249
,m,Bobby Rydell,Wild One,1960,,4250
,m,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",2007,1,4259
,m,The Ventures,Walk Don't Run,1960,,4276
,m,Jack Scott,What In The World's Come Over You,1960,1,4280
,m,Van Halen,When It's Love,1988,,4284
,f,Des'ree,You Gotta Be,1995,1,4293
,m,LTD,(Every Time I Turn Around) Back In Love Again,1977,,4300
,m,B.J. Thomas,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,1975,,4302
,m,The Rolling Stones,(I Can't Get No) Satisfaction,1965,,4304
,m,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,1972,,4306
,f,Paula Abdul,(It's Just) The Way That You Love Me,1989,,4309
,m,John Lennon,(Just Like) Starting Over,1980,1,4310
