ignore,writer,id,gender
,Andrew Wyatt,339,m
,Andrew Wyatt,350,m
,Tove Lo,2173,f
,Tove Lo,25,f
,E. Kidd Bogart,211,m
,E. Kidd Bogart,1145,m
,Jason Wade,2177,m
,Jason Wade,2178,m
,John Taylor,571,m
,John Taylor,572,m
,Andrew Watt,494,m
,Andrew Watt,727,m
,Van Morrison,2183,m
,Van Morrison,2184,m
,Wendy Waldman,2185,f
,Wendy Waldman,2072,f
,Tamara Savage,2187,f
,Tamara Savage,297,f
,Malik Yusef,450,m
,Malik Yusef,452,m
,Rick Nowels,2191,m
,Rick Nowels,2192,m
,Isaac Hayes,1891,m
,Isaac Hayes,805,m
,David Coverdale,2195,m
,David Coverdale,2196,m
,Chris Henderson,1695,m
,Chris Henderson,1697,m
,Rod Temperton,1184,m
,Rod Temperton,2200,m
,Andre 3000,2201,m
,Andre 3000,2202,m
,Huey Lewis,2203,m
,Huey Lewis,2204,m
,Neil Moss,2205,m
,Neil Moss,2206,m
,Chris Daughtry,2207,m
,Chris Daughtry,2208,m
,Don Henley,2209,m
,Don Henley,2210,m
,Glenn Frey,2209,m
,Glenn Frey,2212,m
,"Warryn ""Baby Dubb"" Campbell",2213,m
,"Warryn ""Baby Dubb"" Campbell",2214,m
,Sisqó,2213,f
,Larry Troutman,800,m
,Larry Troutman,2217,m
,Roger Troutman,800,m
,Roger Troutman,2219,m
,Louis Biancaniello,2220,m
,Louis Biancaniello,2221,m
,Sam Watters,2220,m
,Sam Watters,2221,m
,Doc McKinney,683,m
,Doc McKinney,685,m
,"René Elizondo, Jr.",56,m
,"René Elizondo, Jr.",72,m
,Frédéric Riesterer,618,m
,Frédéric Riesterer,769,m
,Cathy Dennis,21,f
,Cathy Dennis,2231,f
,Skylar Grey,604,f
,Skylar Grey,607,f
,Joe Thomas,756,m
,Joe Thomas,1441,m
,Frank Romano,757,m
,Frank Romano,695,m
,Adonis Shropshire,757,m
,Adonis Shropshire,293,m
,Marc Anthony,968,m
,Marc Anthony,972,m
,Antonina Armato,2242,f
,Antonina Armato,1849,f
,Tom Kelly,2244,m
,Tom Kelly,893,m
,Prince Be,2246,m
,Prince Be,2247,m
,Vanilla Ice,1317,m
,Vanilla Ice,2249,m
,Brian May,1317,m
,Brian May,2251,m
,Freddie Mercury,1317,m
,Freddie Mercury,2251,m
,Mike Shinoda,2254,m
,Mike Shinoda,2255,m
,Shep Crawford,1223,m
,Shep Crawford,1225,m
,Pelle Nylén,520,m
,Pelle Nylén,521,m
,Lee Pockriss,2260,m
,Lee Pockriss,2261,m
,Alex Van Halen,2262,m
,Alex Van Halen,2263,m
,Eddie Van Halen,2262,m
,Eddie Van Halen,2263,m
,Michael Anthony,2262,m
,Michael Anthony,2263,m
,Stephan Jenkins,2268,m
,Stephan Jenkins,2269,m
,Rico Love,695,m
,Rico Love,769,m
,Harold Lilly,2214,m
,Harold Lilly,459,m
,Fat Joe,715,m
,Fat Joe,887,m
,DJ U-Neek,2276,m
,DJ U-Neek,2277,m
,André Cymone,2278,m
,André Cymone,2279,m
,Jody Watley,2278,f
,Jody Watley,2279,f
,Joe Elliott,548,m
,Joe Elliott,550,m
,Phil Collen,548,m
,Phil Collen,550,m
,Richard Savage,548,m
,Richard Savage,550,m
,Steve Clark,548,m
,Steve Clark,550,m
,Joe Perry,1878,m
,Joe Perry,1879,m
,Young Jeezy,763,m
,Young Jeezy,739,m
,Boris Williams,2294,m
,DJ Montay,960,m
,DJ Montay,963,m
,Suzanne Vega,2297,f
,Suzanne Vega,2298,f
,Paula Jean Brown,2299,m
,Paula Jean Brown,2300,m
,Jesse Carmichael,790,m
,Jesse Carmichael,797,m
,Pérez Prado,2303,m
,Pérez Prado,2304,m
,Carlos Santana,1480,m
,Carlos Santana,1060,m
,David McRae,1480,m
,David McRae,1060,m
,Marvin Moore-Hough,1480,m
,Marvin Moore-Hough,1060,m
,Mark Ronson,707,m
,Mark Ronson,349,m
,John Waite,1776,m
,John Waite,2314,m
,Mick Jagger,2315,m
,Mick Jagger,597,m
,Damon Thomas,146,m
,Damon Thomas,1219,m
,Shawn Stockman,949,m
,Shawn Stockman,173,m
,Big Boi,2202,m
,Big Boi,2322,m
,Antoinette Roberson,2323,f
,Antoinette Roberson,2324,f
,Delite,2323,m
,Delite,2324,m
,Hal David,2261,m
,Hal David,455,m
,Ross Golan,961,m
,Ross Golan,378,m
,El DeBarge,696,m
,El DeBarge,698,m
,Randy DeBarge,696,m
,Randy DeBarge,698,m
,Mark Tremonti,2335,m
,Mark Tremonti,2336,m
,Scott Stapp,2335,m
,Scott Stapp,2336,m
,Domenico Modugno,2339,m
,Domenico Modugno,2340,m
,Brian Casey,295,m
,Brian Casey,300,m
,Franne Golde,2343,f
,Franne Golde,1519,f
,Dennis Lambert,2343,m
,Dennis Lambert,872,m
,Allen Ritter,1149,m
,Allen Ritter,750,m
,Darren Lighty,1785,m
,Darren Lighty,1979,m
,Howard Jones,2351,m
,Howard Jones,2352,m
,Tameka Cottle,1821,f
,Tameka Cottle,1180,f
,Dan Wilson,2355,m
,Dan Wilson,1434,m
,Cristyle,407,f
,Cristyle,177,f
,"Jayson ""KoKo"" Bridges",697,m
,"Jayson ""KoKo"" Bridges",699,m
,M.I.A.,1353,f
,M.I.A.,333,f
,Paul Simonon,1353,m
,Paul Simonon,333,m
,RedFoo,2365,m
,RedFoo,2366,m
,ROBOPOP,313,m
,ROBOPOP,379,m
,Courtney Sills,759,m
,Courtney Sills,2370,m
,Mike Keith,759,m
,Mike Keith,2370,m
,Q,759,m
,Q,2370,m
,John Shanks,2375,m
,John Shanks,2376,m
,Danielle Brisebois,2376,f
,Danielle Brisebois,2378,f
,Natasha Bedingfield,2376,f
,Natasha Bedingfield,2378,f
,Ariana Grande,29,f
,Ariana Grande,34,f
,Neil Diamond,2383,m
,Neil Diamond,2384,m
,Uptown AP,1051,m
,Uptown AP,1156,m
,Curly M.C.,2387,m
,Curly M.C.,2388,m
,Brian Alexander Morgan,1611,m
,Brian Alexander Morgan,2390,m
,Peter Lord,2391,m
,Peter Lord,2392,m
,Ina Wolf,1380,f
,Ina Wolf,1382,f
,Gerry Goffin,2170,m
,Gerry Goffin,2396,m
,Michael Jackson,1397,m
,Gary Kemp,2247,m
,Gary Kemp,2399,m
,Salt,2400,f
,Bernard Jackson,2401,m
,Bernard Jackson,2402,m
,Alexander Kronlund,34,m
,Alexander Kronlund,39,m
,Kuk Harrell,219,m
,Kuk Harrell,334,m
,Andrew Dost,1029,m
,Andrew Dost,1031,m
,Chris Martin,1274,m
,Chris Martin,2410,m
,Guy Berryman,1274,m
,Guy Berryman,2410,m
,Jonny Buckland,1274,m
,Jonny Buckland,2410,m
,Will Champion,1274,m
,Will Champion,2410,m
,Bobby Dall,2417,m
,Bobby Dall,2418,m
,Bret Michaels,2417,m
,Bret Michaels,2418,m
,CC DeVille,2417,m
,CC DeVille,2418,m
,Rikki Rockett,2417,m
,Rikki Rockett,2418,m
,Phil Spector,1901,m
,Phil Spector,2426,m
,Sean Douglas,1052,m
,Sean Douglas,1002,m
,Martin Page,871,m
,Martin Page,872,m
,Lamont Dozier,588,m
,Lamont Dozier,2104,m
,PARTYNEXTDOOR,1060,m
,PARTYNEXTDOOR,750,m
,Sacha Skarbek,134,m
,Sacha Skarbek,1971,m
,Don Everly,2437,m
,Don Everly,2438,m
,Donald Markowitz,1808,m
,Donald Markowitz,624,m
,Alan Menken,1814,m
,Alan Menken,2442,m
,Clyde Otis,2443,m
,Clyde Otis,2444,m
,Wally Gold,1468,m
,Wally Gold,1469,m
,Rob Fusari,205,m
,Rob Fusari,2448,m
,Yung Joc,993,m
,Yung Joc,2450,m
,Macklemore,2451,m
,Macklemore,2452,m
,Ryan Lewis,2451,m
,Ryan Lewis,2452,m
,Soulja Boy Tell 'Em,2455,m
,Soulja Boy Tell 'Em,1238,m
,Kid Cudi,2457,m
,Kid Cudi,450,m
,Busta Rhymes,1607,m
,Busta Rhymes,2460,m
,Barry Mann,2461,m
,Barry Mann,2462,m
,Cynthia Weil,2461,f
,Cynthia Weil,2462,f
,Andrea Martin,2465,f
,Andrea Martin,2466,f
,Ivan Matias,2465,m
,Ivan Matias,2466,m
,Mirwais,248,m
,Mirwais,256,m
,Howard Greenfield,2471,m
,Howard Greenfield,2472,m
,Jack Keller,2471,m
,Jack Keller,2472,m
,Lonnie Simmons,2475,m
,Lonnie Simmons,349,m
,Will Smith,1340,m
,Will Smith,1406,m
,"Harvey Mason, Jr.",808,m
,"Harvey Mason, Jr.",1219,m
,Audrey Allison,2481,f
,Audrey Allison,2482,f
,Joe Allison,2481,m
,Joe Allison,2482,m
,Cam'Ron,782,m
,Cam'Ron,1828,m
,Juelz Santana,782,m
,Juelz Santana,1828,m
,John Smith,2489,m
,John Smith,2214,m
,Ritchie Cordell,2491,m
,Ritchie Cordell,2492,m
,Dub Allbritten,2493,m
,Dub Allbritten,2494,m
,Ronnie Self,2493,m
,Ronnie Self,2494,m
,DJ Khaled,652,m
,DJ Khaled,1060,m
,Fred Fairbrass,2499,m
,Fred Fairbrass,507,m
,Richard Fairbrass,2499,m
,Richard Fairbrass,507,m
,Rob Manzoli,2499,m
,Rob Manzoli,507,m
,Leon Huff,1636,m
,Leon Huff,696,m
,Freddie Perren,2507,m
,Freddie Perren,2508,m
,David Siegel,1238,m
,David Siegel,564,m
,Kenny Nolan,2511,m
,Kenny Nolan,2512,m
,Terence Trent D'Arby,2513,m
,Terence Trent D'Arby,2514,m
,Bernie Lowe,2515,m
,Bernie Lowe,2516,m
,Dave Appel,2515,m
,Dave Appel,2516,m
,Kal Mann,2515,m
,Kal Mann,2516,m
,Barry Eastmond,1421,m
,Barry Eastmond,551,m
,Wayne Brathwaite,1421,m
,Wayne Brathwaite,551,m
,Jacob Luttrell,645,m
,Jacob Luttrell,965,m
,Busta Rhymes,2324,m
,Nick Van Eede,2528,m
,Donovan Bennett,1092,m
,Jigzagula,1092,m
,Keyshia Cole,1092,f
,Nigel Staff,1092,m
,Darryl Harper,319,m
,Hurt-M-Badd,319,m
,Ricky Rouse,319,m
,Enrique Garcia,1505,m
,6ix,1271,m
,Khalid,1271,m
,Logic,1271,m
,Jazze Pha,553,m
,Allyson Khent,2541,pf
,Luther Dixon,2541,m
,Rachel Bolan,2543,m
,The Snake,2543,m
,Matt Rowe,1892,m
,Felton Pilate,1508,m
,James Earley,1508,m
,Louis K. Burrell,1508,m
,Michael Kelly,1508,m
,Dirty Swift,565,m
,Vella Cameron,565,f
,James Pankow,2552,m
,Robert Lamm,2552,m
,Bill Drummond,2554,m
,Jimmy Cauty,2554,m
,Ricardo Lyte,2554,m
,Sophia Somajo,3,f
,"Brian ""Peoples"" Garcis",1896,m
,Justin Pope,1896,m
,Monty,1896,m
,Lukas Forchhammer,2561,m
,Pilo,2561,m
,Rissi,2561,m
,Stefan Forrest,2561,m
,Carlo Karges,2565,m
,Uwe Fahrenkrog-Petersen,2565,m
,Phil Medley,2567,m
,John Reid,1898,m
,Vanessa Carlton,2569,f
,Eugene Pearson,2570,m
,Don Von Tress,2571,m
,Kyjuan,691,m
,"Jeremy ""Kinetics"" Dussolliet",1102,m
,"Tim ""One Love"" Sommers",1102,m
,Eric Carmen,2575,m
,Sergei Rachmaninoff,2575,m
,David Romani,45,m
,Mauro Malavasi,45,m
,Wayne Garfield,45,m
,Curtis Richardson,1243,m
,Lisa Peters,1243,f
,Ron G,1243,m
,William Jeffrey,1243,m
,David Pack,1112,m
,Wyn Cooper,1526,m
,K-Ci,1930,m
,John Legend,1529,m
,Brad Howell,1532,m
,David Clayton-Thomas,1532,m
,P. G. Wilder,1532,-
,Greg Camp,2591,m
,Buddha,1934,m
,Jenny Berggren,1934,f
,Linn Berggren,1934,f
,Michael Gore,1535,m
,Jules Shear,2596,m
,Dallas Frazier,2597,m
,Jonathan Lewis,1936,m
,Questlove,1938,m
,Nico Sereba,2600,m
,Vinz Dery,2600,m
,Tom Scholz,2602,m
,Aimee Mayo,2603,f
,Chris Lindsey,2603,m
,Marv Green,2603,m
,Ernest Tuo Clark,825,m
,Jonathan Solone-Myvett,825,m
,"Marcos ""Kosine"" Palacios",825,m
,Steven Tyler,833,m
,Ahmet Ertegün,2610,m
,Chip Taylor,2610,m
,Eddie Curtis,2610,m
,Steve Miller,2610,m
,Travon Potts,1944,m
,Dino Zisis,702,m
,Lou Handman,2616,m
,Roy Turk,2616,m
,Billy Vera,2618,m
,Brock Walsh,2619,m
,Mark Goldenberg,2619,m
,Keith Thomas,1952,m
,Keith Crouch,2622,m
,Kipper Jones,2622,m
,Rahsaan Patterson,2622,m
,Allen Collins,2625,m
,Peter Frampton,2625,m
,Ronnie Van Zandt,2625,m
,Brian McKnight,2628,m
,G Koop,1956,m
,Offset,1956,m
,Roget Chahayed,1287,m
,Daniel Powter,2632,m
,John Fogerty,2633,m
,Alex Schwartz,1962,m
,Joe Khajadourian,1962,m
,Machine Gun Kelly,1962,m
,Madison Love,1962,f
,Tony Scalzo,1962,m
,Rickard Göransson,5,m
,Ben E. King,1142,m
,Sly Jordan,1142,m
,Ian Dench,203,m
,Warren Allen Brooks,2643,m
,Bloodshy,1553,m
,Patrick Tucker,1553,pm
,Los Da Mystro,850,m
,Gudda Gudda,267,m
,Jae Millz,267,m
,Lloyd,267,m
,Tyga,267,m
,Brian Higgins,1297,m
,Steve Torch,1297,m
,Stuart McLennen,1297,m
,Mattias Per Larsson,1288,m
,Robin Fredriksson,1288,m
,Ad-Rock,601,m
,Art Neville,601,m
,Billy Squier,601,m
,Cyril Neville,601,m
,MCA,601,m
,Rick Rubin,601,m
,Treach,601,m
,Vin Rock,601,m
,Ziggy Modeliste,601,m
,Dan Hamilton,648,m
,Kia Shine,648,m
,Mike Chapman,1984,m
,Nicky Chinn,1984,m
,Lindsey Buckingham,2669,m
,Boudleaux Bryant,2670,m
,Meredith Brooks,2671,f
,Shelly Peiken,2671,f
,Gucci Mane,1152,m
,Slim Jxmmi,1152,m
,Brandon Melanchon,851,m
,Breyon Prescott,851,m
,James Brown,851,m
,Jamie Foxx,851,m
,"John Conte, Jr.",851,m
,Nate Walka,851,m
,Jesse McCartney,1284,m
,Robin Thicke,488,m
,Doug Ardito,2683,m
,Wesley Scantlin,2683,m
,J. White Did It,1999,m
,Kodak Black,1999,m
,Pardison Fontaine,1999,m
,Shaftizm,1999,m
,Jeppe Laursen,704,m
,blackbear,723,m
,Jamie Houston,2691,m
,Holly Lamar,2692,f
,Stephanie Bentley,2692,f
,Billy Lawrence,967,f
,Kevin Spencer,967,m
,Linda Lewis,967,f
,Linda Van Horssen,967,f
,Nidra Sylvers,967,f
,Violet Ruby,967,pf
,William Shelby,967,m
,Amy Lee,2009,f
,Ben Moody,2009,m
,D.R.A.M.,2011,m
,Colbie Caillat,2704,f
,Jason Reeves,2704,m
,Cameron McVey,2017,m
,Neneh Cherry,2017,f
,Phillip Ramacon,2017,m
,Melvin Miller,2709,m
,Anthony Kiedis,2025,m
,Chad Smith,2025,m
,Epic Mazur,2025,m
,John Frusciante,2025,m
,Shifty Shellshock,2025,m
,Nicole Scherzinger,659,f
,Jake Schulze,1335,m
,Kristian Lundin,1335,m
,Carly Rae Jepsen,2718,f
,Josh Ramsay,2718,m
,Tavish Crowe,2718,m
,George David Weiss,2721,m
,Hugo Peretti,2721,m
,Luigi Creatore,2721,m
,Heavy D,1339,m
,Terri Robinson,1339,f
,Andrew Ridgeley,528,m
,Joey Tempest,2727,m
,Mic Michaeli,2727,m
,Seth Justman,2729,m
,Sam Cooke,2730,m
,Skip Marley,12,m
,Essra Mohawk,2033,f
,Gary Lightbody,2039,m
,Jonathan Quinn,2039,m
,Nathan Connolly,2039,m
,Tom Simpson,2039,m
,Slim Thug,206,m
,Clifton Dillon,2738,m
,Mark Bradford,2738,m
,OMI,2738,m
,Ryan Dillon,2738,m
,Sly Dunbar,2738,m
,Sammy Johns,2743,m
,Gary Benson,980,m
,Winston Sela,980,m
,Freddy Kennett,1272,m
,Shaun Frank,1272,m
,Bobby Troup,614,m
,King Henry,371,m
,Stephen Schwartz,2442,m
,Bobby Hart,2751,m
,Tommy Boyce,2751,m
,Wes Farrell,2751,m
,Chaka Blackmon,1887,m
,Christina Aguilera,1887,f
,Eric Dawkins,1887,m
,Johan Åberg,1887,m
,Paul Rein,1887,m
,Ray Cham,1887,m
,Barbara Ellis,2760,f
,Gary Troxel,2760,m
,Gretchen Christopher,2760,f
,Jimmy Page,753,m
,John Bonham,753,m
,Mark Curry,753,m
,Robert Plant,753,m
,Emilio Estefan,1595,m
,Afrika Bambaataa,286,m
,Arthur Baker,286,m
,John Miller,286,m
,John Robie,286,m
,Ryan Toby,286,m
,Rick Timas,2773,m
,Vincent Brantley,2773,m
,Dawaun Parker,568,m
,Erick Coomes,568,m
,Jean Renard,568,m
,Mark Batson,568,m
,"Trevor Lawrence, Jr.",568,m
,Billy Idol,2780,m
,David Werner,2780,m
,Danger Mouse,1606,m
,Gian Franco Reverberi,1606,m
,Gian Piero Reverberi,1606,m
,Eugene Record,207,m
,Brian Kelley,2786,m
,Chase Rice,2786,m
,Jesse Rice,2786,m
,Joey Moi,2786,m
,Tyler Hubbard,2786,m
,Eman Kiriakou,2010,m
,Jess Cates,2010,m
,Andy Goldmark,2793,m
,Berny Cosgrove,2793,f
,Kevin Clark,2793,pm
,Mark Mueller,2793,m
,Aaron Zigman,1615,m
,Jim Lea,2798,m
,Noddy Holder,2798,m
,Sophie B. Hawkins,2800,f
,Cedric Leonard,952,m
,J-Bo,952,pm
,Rob Mac,952,pm
,Sean P,952,m
,Donald Sales,732,m
,Kardinal Offishall,732,m
,Kemo,732,m
,Juicy J,14,m
,John Stewart,2809,m
,Rob Knox,464,m
,Lowman Pauling,2811,m
,Ralph Bass,2811,m
,Delisha Thomas,208,f
,Jon Jon Traxx,208,m
,Keli Nicole Price,208,f
,Erika Ender,725,f
,Luis Fonsi,725,m
,Marty James,725,m
,Ginuwine,1632,m
,B.A.M.,692,m
,Bunny Sigler,692,m
,Ghost Bowser,692,m
,Poli Paul,1638,m
,Shawnna,1638,f
,Teedra Moses,1638,f
,Phillip Pitts,569,m
,Teraike Crawford,569,m
,Brian Seals,1641,m
,Elliot Erickson,2829,m
,Frederick Thomas,2829,m
,Ingrid Chavez,2829,f
,Andy Watkins,2040,m
,Tracy Ackerman,2040,f
,Carl Bourelly,1348,m
,Ronnie DeVoe,1348,m
,Bobby McFerrin,2836,m
,Ritchie Valens,2837,m
,Lauryn Hill,2838,f
,Bobby Bass,649,m
,J Remy,649,m
,Jared Cotter,649,m
,Jay Sean,649,m
,Jonathan Perkins,649,m
,Tom Waits,2844,m
,Bobby Darin,2845,m
,John Beeby,1015,pm
,Andrea LaRusso,2847,f
,Peggy Stanziale,2847,f
,Ric Ocasek,2849,m
,Brian Soko,209,m
,Dre Moon,209,m
,SoolGotHits,209,m
,William Linton,2853,m
,Marty Robbins,2854,m
,Al Shux,325,m
,Angela Hunte,325,f
,Janet Sewell-Ulepic,325,f
,Charlie Peacock,1593,m
,David Kahne,2859,m
,Richard Bean,2859,pm
,Chris Hughes ,2097,m
,Gardner Cole,2862,m
,James Newton Howard,2862,m
,Matt Scannell,2864,m
,Billy Idol,2865,m
,Steve Stevens,2865,m
,Carlos Alomar,1316,m
,Bruce Miller,799,m
,Camara Kambon,799,m
,Luchana Lodge,799,f
,Mel-Man,799,m
,Paula Pierre-Louis,799,f
,George Astasio,1578,m
,Jason Pebworth,1578,m
,Jonathan Shave,1578,m
,The Arcade,1578,m
,Bryan Dobbs,2877,m
,Coolio,2877,m
,Fred Alexander,2877,m
,Marvin Craig,2877,m
,Norman Beavers,2877,m
,Thomas Shelby,2877,m
,Tiemeyer McCain,2877,m
,Adrian Belew,164,m
,Chris Frantz,164,m
,"Dave ""Jam"" Hall",164,m
,Steven Stanley,164,m
,Tina Weymouth,164,f
,Asa Taccone,2103,m
,Freddie Gorman,2103,m
,John Hill,2103,m
,Robert Bateman,2103,m
,Larry Dermer,1349,m
,Richard Westfield,1349,m
,"Robert ""Kool"" Bell",1349,m
,Arabian Prince,616,m
,Baby D,616,f
,Juanita Lee,616,f
,MC J.B.,616,f
,O.G. Rocker,616,f
,Rahming,616,m
,CeCe Peniston,2902,f
,Elbert Linnear,2902,pm
,Felipe Delgado,2902,m
,Rodney Jackson,2902,m
,Plain Pat,447,m
,Adam Young,2907,m
,Michael Bradford,2908,m
,Uncle Kracker,2908,m
,Jewel,2910,f
,Steve Poltz,2910,m
,Kenny Loggins,1536,m
,Brian Kennedy,1642,m
,David Longstreth,448,m
,Elon Rutberg,448,m
,KIRBY,448,f
,Noah Goldstein,448,m
,Eugene Hanes,2131,m
,George Clinton,2131,m
,Loren Hill,2131,m
,Marc Valentine,2131,m
,Roy Murray,1399,m
,Jeffrey E. Cohen,1038,m
,Jay Gruska,2924,m
,Paul Gordon,2924,m
,Julie Gold,2926,f
,Blunt,2927,m
,Pic,2927,m
,Tracy Carter,2927,pm
,Coolio,1403,m
,Doug Rasheed,1403,m
,L.V.,1403,m
,Hoagy Carmichael,2933,m
,Stuart Gorrell,2933,m
,"Brian ""Lilz"" Palmer",1222,pm
,Darren Benbow,1222,m
,Jörg Evers,1222,m
,Jurgen Korduletsch,1222,m
,LeVar A. Wilson,1222,m
,Sergio Moore,1222,pm
,Big Sam,953,pm
,D-Roc,953,m
,Kaine,953,m
,Dino Valenti,2944,m
,Jim BEANZ,627,m
,Robert Hazard,2946,m
,Afrojack,925,m
,Arnthor Birgisson,1554,m
,Deetah,1554,f
,Tracy Chapman,2950,f
,Chris Gaylor,2951,m
,Mike Kennerty,2951,m
,Nick Wheeler,2951,m
,Tyson Ritter,2951,m
,Anita Baker,2955,f
,Randy Holland,2955,m
,Skip Scarborough,2955,m
,Blac Elvis,617,m
,Diane Nini,1227,f
,Lee Greenwood,2960,m
,Don Vito,449,m
,Ray Charles,449,m
,Ash Pournouri,114,m
,Etta James,114,f
,Leroy Kirkland,114,m
,Pearl Woods,114,f
,Selena Gomez,1289,f
,Sir Nolan,1289,m
,Donnie Wahlberg,2969,m
,Marky Mark Wahlberg,2969,m
,Spice,2969,m
,Craig Love,555,m
,LaMarquis Jefferson,555,m
,Rudy Clark,2974,m
,Samantha Mumba,1555,f
,Dave Lazer,2976,m
,Fred Hellerman,2976,m
,Larry Ehrlich,2976,pm
,Lee Hays,2976,m
,Paul Clayton,2976,m
,Pete Seeger,2976,m
,Ronnie Gilbert,2976,f
,Frank Miller,2983,m
,Richard Dehr,2983,m
,Terry Gilkyson,2983,m
,Gipp,210,m
,Paul Wall,210,m
,Dmitry Brill,2988,m
,Herbie Hancock,2988,m
,Lady Miss Kier,2988,f
,Q-Tip,2988,m
,Towa Tei,2988,m
,Toni Wine,1674,f
,Bighead,2994,m
,BigheadGnealz,2994,m
,Lil Pump,2994,m
,Arthur Smith,2997,m
,Daniel Ledinsky,2173,m
,Jakob Jerlström,2173,m
,Ludvig Söderberg,2173,m
,Jimmy Jones,3001,m
,Otis Blackwell,3001,m
,Judy Parker,1045,f
,Claude Demetrius,3004,m
,Baauer,2158,m
,Bob Relf,3006,m
,Earl Nelson,3006,m
,Allan Felder,571,m
,Cool,571,m
,Dre,571,m
,Norman Harris,571,m
,Ronnie Baker,571,m
,Frank Dukes,494,m
,Kaan Güneşberk,494,m
,Starrah,494,f
,Young Thug,494,m
,Barbara Acklin,1509,f
,Eugene Record,1509,m
,Harlan Howard,3019,m
,Eric Kaz,2185,m
,Kenneth Karlin,2187,m
,Soulshock,2187,m
,Jeffrey E. Cohen,165,m
,Lincoln Chase,165,m
,Shirley Elliston,165,f
,Mr. Hudson,450,m
,Jani Lane,3027,m
,Deon Estus,533,m
,Ellen Shipley,2191,f
,Oak Felder,1891,m
,Pop Wansel,1891,m
,Robert Gerongco,1891,m
,Samuel Gerongco,1891,m
,Sebastian Kole,1891,m
,Terence Lam,1891,m
,Chris Kenner,3036,m
,Ini Kamoze,3036,m
,Kenton Nix,3036,m
,Salaam Remi,3036,m
,Bernie Marsden,2195,m
,Bounty Killer,1435,m
,Tom Dumont,1435,m
,Tony Kanal,1435,m
,Pat Monahan,1707,m
,Jack Blades,3045,m
,Ted Nugent,3045,m
,Tommy Shaw,3045,m
,Bill Gibson,2203,m
,Sean Hopper,2203,m
,Dinky Bingham,3050,m
,Jeff Dyson,3050,m
,Michael Bivins,3050,m
,"Phillip ""Silky"" White",3050,m
,Ronnie DeVoe,3050,m
,Jeremiah Fraites,3055,m
,Wesley Schultz,3055,m
,Billboard,19,m
,Alannah Currie,3058,f
,Joe Leeway,3058,m
,Tom Bailey,3058,m
,Carnie Wilson,1113,f
,Chynna Phillips,1113,f
,Jake Smith,3063,m
,Tuhin Roy,3063,m
,William Hammond,3063,m
,Mick Hucknall,2205,m
,Gary Cherone,3067,m
,Nuno Bettencourt,3067,m
,Dabe Grohl,272,m
,Krist Novoselic,272,m
,Kurt Cobain,272,m
,Q-Tip,167,m
,Ronald Larkins,167,m
,Stephen Hague,167,m
,Chuck Brown,496,m
,Cassidy,388,m
,Don Felder,2209,m
,Alan Price,3078,m
,Doug James,1731,m
,David Glasper,3080,m
,Marcus Lillington,3080,m
,Nokio,2213,m
,Redman,2213,m
,Rick Cousin,2213,m
,Mikel Hooks,800,m
,Norman Durham,800,m
,Woody Cunningham,800,m
,Barry Coffing,3088,m
,Steve Tyrell,3088,m
,LaMar Seymour,651,m
,LaNelle Seymour,651,m
,Mack Maine,651,m
,Marcus Boyd,651,m
,Andy Armer,755,m
,D-Dot,755,m
,Randy Badazz,755,m
,Ron Lawrence,755,m
,Hamza Lee,3098,m
,Tamyra Gray,2220,f
,David Wolfert,3100,m
,Sandy Linzer,3100,m
,Jennifer Kimball,3102,f
,Maribeth Derry,3102,f
,Steve Diamond,3102,m
,Eric Chedeville,683,m
,Linda Thompson,1228,f
,Keren Woodward,1743,f
,Sara Dallin,1743,f
,Siobhan Fahey,1743,f
,Jeff Barry,3110,m
,Peter Allen,3110,m
,Simon Climie,2018,m
,Milton Davis,3113,m
,William DuVall,3113,m
,L. Jones,2460,m
,Rah Digga,2460,f
,Rampage,2460,m
,Rick Rock,2460,m
,Spliff Star,2460,m
,Danny Seraphine,1070,m
,Hawk Wolinski,1070,m
,Nicola Fasano,1070,m
,Patrick Gonella,1070,m
,Stefano Bosco,1070,m
,Bernard Belle,1451,m
,Dave Way,1451,m
,J. La-Rue,1042,m
,Shanice,1042,f
,Sylvester Jackson,1042,m
,Lynn Malsby,3130,f
,Eric Matlock,756,m
,Bix Reichner,3132,m
,Sid Wayne,3132,m
,Anthony Newley,2242,m
,Beppe Cantarelli,2242,m
,Leslie Bricusse,2242,m
,Frank J. Myers,3137,m
,Gary Baker,3137,m
,Billy Steinberg,2244,m
,Chrissy Amphlett,2244,f
,Mark McEntee,2244,m
,David Wilder,3142,m
,Jeremy Ruzumna,3142,m
,Jinsoo Lim,3142,m
,Macy Gray,3142,f
,Belinda Lipscomb,2028,f
,Melvin Gentry,2028,m
,Vincent Calloway,2028,m
,Joe,3149,m
,Joylon Skinner,3149,m
,Michele Williams,3149,f
,Kim Gannon,3152,m
,Pino Spotti,3152,m
,Dolly Parton,3154,f
,Nickolas Ashford,3155,m
,Valerie Simpson,3155,f
,DJ Earthquake,1317,m
,John Deacon,1317,m
,Roger Taylor,1317,m
,Carl Martin,3160,m
,BC Jean,1531,f
,Deena Charles,3162,pf
,Robert Steele,3162,pm
,Russ DeSalvo,3162,m
,Daniel Foder,619,m
,Jared Tankel,619,m
,Keith Harris,619,m
,Michael Deller,619,m
,Thomas Brenneck,619,m
,Ralph Stacy,1204,m
,Raphael Brown,1204,m
,Brad Delson,2254,m
