ignore,artist_gender,artist,title,year,songwriter_is_artist,id
,f,Whitney Houston ft. Faith Evans & Kelly Price,Heartbreak Hotel,1999,,2186
,f,Belinda Carlisle,Heaven Is A Place On Earth,1987,,2190
,m;f,Santana ft. Michelle Branch,The Game Of Love,2002,,2191
,m,Whitesnake,Here I Go Again,1987,,2194
,m,Whitesnake,Is This Love,1987,,2195
,m,Michael Jackson,Thriller,1984,,2199
,m,OutKast,Hey Ya!,2003,,2200
,m,OutKast,Ms. Jackson,2001,,2201
,m,Huey Lewis & the News,Hip To Be Square,1986,1,2202
,m,Huey Lewis & the News,The Power Of Love,1985,1,2203
,m;f,Simply Red,Holding Back The Years,1986,,2204
,m,Culture Club,Karma Chameleon,1984,,2205
,m,Daughtry,Home,2007,,2206
,m,Daughtry,It's Not Over,2007,,2207
,m,Eagles,Hotel California,1977,,2208
,m,Don Henley,The Boys Of Summer,1985,1,2209
,m,Glenn Frey,You Belong To The City,1985,1,2211
,m,Dru Hill ft. Redman,How Deep Is Your Love,1998,,2212
,m,Mario,Just A Friend 2002,2002,,2213
,m,Roger,I Want To Be Your Man,1988,,2216
,m,H-Town,Knockin' Da Boots,1993,,2218
,f,Fantasia,I Believe,2004,,2219
,f,Jessica Simpson,I Wanna Love You Forever,1999,,2220
,f,Cathy Dennis,Touch Me (All Night Long),1991,,2230
,f,Mariah Carey,I Still Believe,1999,,2241
,m;f,Divinyls,I Touch Myself,1991,1,2243
,m,P.M. Dawn,I'd Die Without You,1992,,2245
,m,P.M. Dawn,Set Adrift On Memory Bliss,1991,,2246
,m,Vanilla Ice,Play That Funky Music,1991,,2248
,m,Queen,We Will Rock You/We Are The Champions,1978,,2250
,m,Linkin Park,In The End,2002,,2253
,m;f,Fort Minor ft. Holly Brook,Where'd You Go,2006,,2254
,m,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,1960,,2259
,m,"Carl Dobkins, Jr.",My Heart Is An Open Book,1959,,2260
,m,Van Halen,Jump,1984,,2261
,m,Van Halen,Why Can't This Be Love,1986,,2262
,m,Third Eye Blind,Jumper,1999,,2267
,m,Third Eye Blind,Semi-Charmed Life,1997,,2268
,m,Bone Thugs-N-Harmony,Look Into My Eyes,1997,,2275
,m,Bone Thugs-N-Harmony,Tha Crossroads,1996,1,2276
,f,Jody Watley,Looking For A New Love,1987,1,2277
,f,Jody Watley,Real Love,1989,1,2278
,m,The Cure,Love Song,1989,,2293
,f,Suzanne Vega,Luka,1987,1,2296
,m;f,DNA ft. Suzanne Vega,Tom's Diner,1990,1,2297
,f,Belinda Carlisle,Mad About You,1986,,2298
,f,Madonna,Material Girl,1985,,2299
,m,Lou Bega,Mambo No. 5 (A Little Bit Of...),1999,1,2302
,m,Perez Prado,Patricia,1958,1,2303
,m,Bad English,Price Of Love,1990,,2313
,m,The Rolling Stones,Mixed Emotions,1989,,2314
,m,OutKast ft. Sleepy Brown,The Way You Move,2003,,2321
,m,LSG,My Body,1997,,2322
,m;f,Busta Rhymes ft. Janet,What's It Gonna Be?!,1999,,2323
,m,Creed,My Sacrifice,2002,,2334
,m,Creed,With Arms Wide Open,2000,,2335
,m,Domenico Modugno,Nel Blu Dipinto Di Blu (Volaré),1958,1,2338
,m,Bobby Rydell,Volare,1960,,2339
,m,Commodores,Nightshift,1985,,2342
,m,Howard Jones,No One Is To Blame,1986,1,2350
,m,Howard Jones,Things Can Only Get Better,1985,1,2351
,f,Dixie Chicks,Not Ready To Make Nice,2007,1,2354
,m;f,LMFAO ft. Lauren Bennett & GoonRock,Party Rock Anthem,2011,,2364
,m,LMFAO,Sexy And I Know It,2011,,2365
,m,Kevin Lyttle ft. Spragga Benz,Turn Me On,2004,1,2369
,f,Ashlee Simpson,Pieces Of Me,2004,1,2374
,f,Natasha Bedingfield,Pocketful Of Sunshine,2008,1,2375
,f,Natasha Bedingfield,Unwritten,2006,1,2377
,m,UB40,Red Red Wine,1988,,2382
,m,Neil Diamond,Sweet Caroline (Good Times Never Seemed So Good),1969,,2383
,m;f,Enigma,Return To Innocence,1994,,2386
,m;f,Enigma,Sadeness Part 1,1991,,2387
,f,SWV,Weak,1993,,2389
,f,Paula Abdul,Rush Rush,1991,,2390
,f,Paula Abdul,The Promise Of A New Day,1991,1,2391
,f,Kylie Minogue,The Loco-Motion,1988,,2395
,m,Spandau Ballet,True,1983,,2398
,f,Salt-N-Pepa,Shoop,1993,1,2399
,m,Surface,Shower Me With Your Love,1989,,2400
,m,Surface,The First Time,1991,,2401
,m,Coldplay,Viva La Vida,2008,,2409
,m,Poison,Something To Believe In,1990,,2416
,m,Poison,Unskinny Bop,1990,,2417
,m;f,The Teddy Bears,To Know Him Is To Love Him,1958,,2425
,m,The Everly Brothers,Til I Kissed You,1959,,2436
,m,The Everly Brothers,Cathy's Clown,1960,,2437
,f,Vanessa Williams,Colors Of The Wind,1995,,2441
,m;f,Dinah Washington & Brook Benton,Baby (You've Got What It Takes),1960,,2442
,m,Brook Benton,It's Just A Matter Of Time,1959,1,2443
,f,Destiny's Child,"No, No, No",1998,,2447
,m,Yung Joc,It's Goin' Down,2006,,2449
,m,Macklemore & Ryan Lewis ft. Ray Dalton,Can't Hold Us,2013,1,2450
,m,Macklemore & Ryan Lewis ft. Wanz,Thrift Shop,2013,1,2451
,m,Soulja Boy Tell 'Em,Crank That (Soulja Boy),2007,,2454
,m,Kid Cudi,Day 'N' Nite,2009,,2456
,m;f,Busta Rhymes & Mariah Carey ft. The Flipmode Squad,I Know What You Want,2003,1,2459
,m;f,Linda Ronstadt ft. Aaron Neville,Don't Know Much,1989,,2460
,m;f,Linda Ronstadt & James Ingram,Somewhere Out There,1987,,2461
,f,En Vogue,Don't Let Go (Love),1996,,2464
,f,SWV,You're The One,1996,1,2465
,f,Connie Francis,Everybody's Somebody's Fool,1960,,2470
,f,Connie Francis,My Heart Has A Mind Of Its Own,1960,,2471
,f,Eve ft. Alicia Keys,Gangsta Lovin',2002,,2474
,m,Jim Reeves,He'll Have To Go,1960,,2480
,f,Jeanne Black,He'll Have To Stay,1960,,2481
,m;f,Nu Shooz,I Can't Wait,1986,,2488
,f,Tiffany,I Think We're Alone Now,1987,,2490
,m,Billy Idol,Mony Mony,1987,,2491
,f,Brenda Lee,I'm Sorry,1960,,2492
,f,Brenda Lee,Sweet Nothin's,1960,,2493
,m,Right Said Fred,I'm Too Sexy,1992,,2498
,m,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,1991,,2506
,m;f,Lil' Romeo,My Baby,2001,,2507
,f,"Christina Aguilera, Lil' Kim, Mya & P!nk",Lady Marmalade,2001,,2510
,m;f,Atlantic Starr,Masterpiece,1992,,2511
,m,Terence Trent D'Arby,Sign Your Name,1988,1,2512
,m,Terence Trent D'Arby,Wishing Well,1988,1,2513
,m,Bobby Rydell,Swingin' School,1960,,2514
,m,Bobby Rydell,Wild One,1960,,2515
,m,Cutting Crew,(I Just) Died In Your Arms,1987,,2527
,m,The Crests,16 Candles,1959,,2540
,m,Skid Row,18 And Life,1989,,2542
,m,Chicago,25 Or 6 To 4,1970,,2551
,m,The KLF,3 A.M. Eternal,1991,,2553
,m,Lukas Graham,7 Years,2016,,2560
,f,Nena,99 Luftballons,1984,,2564
,m,Jimmy Charles & the Revelletts,A Million To One,1960,,2566
,f,Vanessa Carlton,A Thousand Miles,2002,1,2568
,m;f,Kathy Young With The Innocents,A Thousand Stars,1960,,2569
,m,Billy Ray Cyrus,Achy Breaky Heart,1992,,2570
,f,Celine Dion,All By Myself,1997,,2574
,m,Smash Mouth,All Star,1999,,2590
,f,Cyndi Lauper,All Through The Night,1984,,2595
,m,The Hollywood Argyles,Alley-Oop,1960,,2596
,m,Nico & Vinz,Am I Wrong,2014,,2599
,m,Boston,Amanda,1986,,2601
,m,Lonestar,Amazed,2000,,2602
,m,Shaggy ft. Rayvon,Angel,2001,,2609
,m,Elvis Presley,Are You Lonesome To-night?,1960,,2615
,m,Billy Vera & the Beaters,At This Moment,1987,,2617
,f,The Pointer Sisters,Automatic,1984,,2618
,f,Brandy,Baby,1995,,2621
,m;f,Will To Power,"Baby, I Love Your Way/Freebird Medley",1988,,2624
,m,Brian McKnight,Back At One,1999,1,2627
,m,Daniel Powter,Bad Day,2006,1,2631
,m,Creedence Clearwater Revival,Bad Moon Rising,1969,,2632
,m,Stevie B,Because I Love You (The Postman Song),1990,,2642
,m;f,Fleetwood Mac,Big Love,1987,,2668
,m,The Everly Brothers,Bird Dog,1958,,2669
,f,Meredith Brooks,Bitch,1997,1,2670
,m,Puddle Of Mudd,Blurry,2002,,2682
,m;f,"Zac Efron, Andrew Seeley, & Vanessa Anne Hudgens",Breaking Free,2006,,2690
,f,Faith Hill,Breathe,2000,,2691
,f,Colbie Caillat,Bubbly,2007,1,2703
,m,Jack Scott,Burning Bridges,1960,,2708
,f,Carly Rae Jepsen,Call Me Maybe,2012,1,2717
,m,UB40,Can't Help Falling In Love,1993,,2720
,m,Europe,Carrie,1987,,2726
,m,The J. Geils Band,Centerfold,1982,,2728
,m,Sam Cooke,Chain Gang,1960,1,2729
,m,OMI,Cheerleader,2015,,2737
,m,Sammy Johns,Chevy Van,1975,,2742
,m,Jay & the Americans,Come A Little Bit Closer,1964,,2750
,m;f,The Fleetwoods,Come Softly To Me,1959,1,2759
,m,New Edition,Cool It Now,1984,,2772
,m,Billy Idol,Cradle Of Love,1990,1,2779
,m,Florida Georgia Line ft. Nelly,Cruise,2013,,2785
,f,Jennifer Paige,Crush,1998,,2792
,m,Quiet Riot,Cum On Feel The Noize,1983,,2797
,f,Sophie B. Hawkins,Damn I Wish I Was Your Lover,1992,1,2799
,m,The Monkees,Daydream Believer,1967,,2808
,f,The Shirelles,Dedicated To The One I Love,1961,,2810
,m,Natural Selection,Do Anything,1991,,2828
,m,Bobby McFerrin,"Don't Worry, Be Happy",1988,,2835
,m,Ritchie Valens,Donna,1959,1,2836
,f,Lauryn Hill,Doo Wop (That Thing),1998,1,2837
,m,Rod Stewart,Downtown Train,1990,,2843
,m,Bobby Darin,Dream Lover,1959,1,2844
,f,Madonna,Dress You Up,1985,,2846
,m,The Cars,Drive,1984,,2848
,m;f,The Essex,Easier Said Than Done,1963,,2852
,m,Marty Robbins,El Paso,1959,1,2853
,m,Sugar Ray,Every Morning,1999,1,2858
,f,Jody Watley,Everything,1990,,2861
,m,Vertical Horizon,Everything You Want,2000,,2863
,m,Billy Idol,Eyes Without A Face,1984,1,2864
,m,Coolio,Fantastic Voyage,1994,,2876
,f,CeCe Peniston,Finally,1992,1,2901
,m,Owl City,Fireflies,2009,,2906
,m,Uncle Kracker,Follow Me,2001,,2907
,f,Jewel,You Were Meant For Me,1997,1,2909
,m;f,Carl Anderson & Gloria Loring,Friends And Lovers,1986,,2923
,f,Bette Midler,From A Distance,1990,,2925
,m,DRS,Gangsta Lean,1993,,2926
,m,Ray Charles,Georgia On My Mind,1960,,2932
,m,The Youngbloods,Get Together,1969,,2943
,f,Cyndi Lauper,Girls Just Want To Have Fun,1984,,2945
,f,Tracy Chapman,Give Me One Reason,1996,1,2949
,m,The All-American Rejects,Gives You Hell,2009,,2950
,f,Anita Baker,Giving You The Best That I Got,1988,1,2954
,m;f,American Idol Finalists,God Bless The U.S.A.,2003,,2959
,m,Marky Mark & the Funky Bunch ft. Loleatta Holloway,Good Vibrations,1991,,2968
,m,George Harrison,Got My Mind Set On You,1987,,2973
,m,Billy Grammer,Gotta Travel On,1959,,2975
,m,The Brothers Four,Greenfields,1960,,2982
,m;f,Deee-Lite,Groove Is In The Heart,1990,1,2987
,m,Lil Pump,Gucci Gang,2017,,2993
,m,The Virtues,Guitar Boogie Shuffle,1959,,2996
,m,Jimmy Jones,Handy Man,1960,1,3000
,m,Elvis Presley,Hard Headed Woman,1958,,3003
,m,The Rolling Stones,Harlem Shuffle,1986,,3005
,m,Guy Mitchell,Heartaches By The Number,1959,,3018
,m,Warrant,Heaven,1989,,3026
,m,Ini Kamoze,Here Comes The Hotstepper,1994,1,3035
,m,Damn Yankees,High Enough,1991,,3044
,m,New Edition,Hit Me Off,1996,,3049
,m;f,The Lumineers,Ho Hey,2012,,3054
,m;f,Thompson Twins,Hold Me Now,1984,1,3057
,f,Tara Kemp,Hold You Tight,1991,,3062
,m,Extreme,Hole Hearted,1991,,3066
,m,The Animals,House Of The Rising Sun,1964,,3077
,m,Breathe,How Can I Fall?,1988,,3079
,m;f,The Heights,How Do You Talk To An Angel,1992,,3087
,m,Color Me Badd,I Adore Mi Amor,1991,1,3097
,f,Whitney Houston,I Believe In You And Me,1997,,3099
,m,All-4-One,I Can Love You Like That,1995,,3101
,f,Olivia Newton-John,I Honestly Love You,1974,,3109
,f,Dionne Farris,I Know,1995,,3112
,f,Klymaxx,I Miss You,1985,1,3129
,m,Elvis Presley,I Need Your Love Tonight,1959,,3131
,m,All-4-One,I Swear,1994,,3136
,f,Macy Gray,I Try,2000,1,3141
,m,Joe,I Wanna Know,2000,,3148
,f,Brenda Lee,I Want To Be Wanted,1960,,3151
,f,Whitney Houston,I Will Always Love You,1992,,3153
,f,Whitney Houston,I'm Every Woman,1993,,3154
,m,Shai,If I Ever Fall In Love,1992,,3159
,f,Sweet Sensation,If Wishes Came True,1990,,3161
,m,Ernie Fields & Orch.,In The Mood,1959,,3175
,m,Boyz II Men,In The Still Of The Nite,1992,,3177
,m,Snow,Informer,1993,,3179
,m;f,Kenny Rogers & Dolly Parton,Islands In The Stream,1983,,3187
,m,"Shaggy ft. Ricardo ""RikRok"" Ducent",It Wasn't Me,2000,,3194
,m,Zay Hilfigerrr & Zayion McCall,Juju On That Beat,2016,,3204
,m,The Georgia Satellites,Keep Your Hands To Yourself,1987,,3219
,m,Seal,Kiss From A Rose,1995,,3220
,m;f,Sixpence None The Richer,Kiss Me,1999,,3221
,m,The Beach Boys,Kokomo,1988,,3223
,m;f,Edward Byrnes & Connie Stevens,"Kookie, Kookie (Lend Me Your Comb)",1959,,3226
,m,Los Lobos,La Bamba,1987,,3227
,m,Floyd Cramer,Last Date,1960,1,3235
,m,Pearl Jam,Last Kiss,1999,,3236
,f,Divine,Lately,1998,,3237
,m,Sammy Turner,Lavender-Blue,1959,,3239
,m;f,Club Nouveau,Lean On Me,1987,,3241
,m,Passenger,Let Her Go,2014,,3242
,f,Idina Menzel,Let It Go,2014,,3243
,m;f,Far East Movement ft. The Cataracts & Dev,Like A G6,2010,,3252
,m,Hinder,Lips Of An Angel,2006,,3261
,f,Connie Francis,Lipstick On Your Collar,1959,,3267
,m;f,Fleetwood Mac,Little Lies,1987,1,3270
,m,The Elegants,Little Star,1958,,3272
,m,Joe Public,Live And Learn,1992,,3274
,m,James Brown,Living In America,1986,,3279
,m,Andy Williams,Lonely Street,1959,,3286
,m,R.E.M.,Losing My Religion,1991,,3293
,m;f,Vanessa Williams/Brian McKnight,Love Is,1993,,3300
,f,Pat Benatar,Love Is A Battlefield,1983,,3302
,m,Firehouse,Love Of A Lifetime,1991,,3306
,f,Sara Bareilles,Love Song,2008,1,3310
,f,Teena Marie,Lover Girl,1985,1,3317
,m,Los del Río,Macarena (Bayside Boys Mix),1996,,3321
,m,Bobby Darin,Mack The Knife,1959,,3323
,f,Cassie,Me & U,2006,,3338
,f,Pebbles,Mercedes Boy,1988,1,3339
,m,Jan Hammer,Miami Vice Theme,1985,,3348
,m,Lou Gramm,Midnight Blue,1987,1,3349
,m;f,Everything But The Girl,Missing,1996,1,3353
,m;f,Crash Test Dummies,Mmm Mmm Mmm Mmm,1994,,3358
,m,Hanson,MMMBop,1997,,3359
,m,Alias,More Than Words Can Say,1990,,3366
,f,Merril Bainbridge,Mouth,1996,1,3369
,m;f,Nina Sky ft. Jabba,Move Ya Body,2004,1,3370
,m;f,The Fleetwoods,Mr. Blue,1959,,3376
,m,Larry Verne,Mr. Custer,1960,,3377
,m,The Fendermen,Mule Skinner Blues,1960,,3381
,f,Connie Francis,My Happiness,1959,,3384
,m,Goo Goo Dolls,Name,1996,,3394
,m;f,Lady Antebellum,Need You Now,2009,1,3398
,f,All Saints,Never Ever,1998,1,3404
,m,Immature,Never Lie,1994,,3409
,m,Corey Hart,Never Surrender,1985,1,3411
,m,Jackie Wilson,Night,1960,,3414
,m,The Tony Rich Project,Nobody Knows,1996,,3430
,m,Johnny Horton,North To Alaska,1960,,3432
,m,Duran Duran,Notorious,1986,,3438
,m,Frankie J ft. Baby Bash,Obsession (No Es Amor),2005,,3441
,m,Ready For The World,Oh Sheila,1985,,3444
,m,Great White,Once Bitten Twice Shy,1989,,3452
,f,Joan Osborne,One Of Us,1996,,3458
,m,The Fixx,One Thing Leads To Another,1983,,3462
,m,Barenaked Ladies,One Week,1998,,3467
,m,Roy Orbison,Only The Lonely (Know How I Feel),1960,1,3468
,m,Yes,Owner Of A Lonely Heart,1983,,3471
,m,Desiigner,Panda,2016,,3474
,f,Anita Bryant,Paper Roses,1960,,3478
,m,Eddie Murphy,Party All The Time,1985,,3480
,m,Shop Boyz,Party Like A Rockstar,2007,,3482
,m,Huey Lewis & the News,Perfect World,1988,,3493
,m;f,Kid Rock ft. Sheryl Crow,Picture,2003,,3494
,m,Zayn,Pillowtalk,2016,,3497
,f,Dodie Stevens,Pink Shoe Laces,1959,,3502
,m,Johnny Tillotson,Poetry In Motion,1960,,3504
,f,Expose,Point Of No Return,1987,,3506
,m,Bell Biv DeVoe,Poison,1990,,3507
,m,Bastille,Pompeii,2014,,3508
,m,Ricky Nelson,Poor Little Fool,1958,,3511
,m,Luther Vandross,Power Of Love/Love Power,1991,1,3512
,m;f,Technotronic ft. Felly,Pump Up The Jam,1990,1,3516
,m,Foster The People,Pumped Up Kicks,2011,,3518
,m,The Exotic Sounds of Martin Denny,Quiet Village,1959,,3519
,m,Johnny & the Hurricanes,Red River Rock,1959,,3526
,m,Warren G & Nate Dogg,Regulate,1994,,3529
,m,Bruce Willis,Respect Yourself,1987,,3533
,m,Mark Morrison,Return Of The Mack,1997,1,3535
,m,Falco,Rock Me Amadeus,1986,1,3547
,m,Michael Damian,Rock On,1989,,3550
,f,Lorde,Royals,2013,1,3557
,m,MAGIC!,Rude,2014,,3560
,m;f,Real McCoy,Run Away,1995,,3565
,m,Soul Asylum,Runaway Train,1993,,3569
,m,Johnny Preston,Running Bear,1960,,3570
,f,Lolita,Sailor (Your Home Is The Sea),1960,,3572
,m,Eagle-Eye Cherry,Save Tonight,1999,1,3579
,f,Shanice,Saving Forever For You,1993,,3580
,m;f,A Great Big World & Christina Aguilera,Say Something,2013,,3581
,m,Phil Phillips & the Twilights,Sea Of Love,1959,,3586
,m,The Honeydrippers,Sea Of Love,1984,,3588
,f,Laura Branigan,Self Control,1984,,3591
,m,Linear,Sending All My Love,1990,,3594
,m,Ray J & Yung Berg,Sexy Can I,2008,,3600
,m,Gregory Abbott,Shake You Down,1986,,3604
,m,Johnny Hates Jazz,Shattered Dreams,1988,,3607
,f,Robin S.,Show Me Love,1993,,3617
,m,WALK THE MOON,Shut Up And Dance,2015,,3619
,m,Johnny Horton,Sink The Bismark,1960,1,3630
,f,Connie Stevens,Sixteen Reasons,1960,,3632
,m,Onyx,Slam,1993,,3634
,m,Santo & Johnny,Sleep Walk,1959,,3638
,m,Juvenile ft. Soulja Slim,Slow Motion,2004,,3642
,m;f,The Platters,Smoke Gets In Your Eyes,1958,,3646
,m,All-4-One,So Much In Love,1994,,3649
,m,Clay Aiken,Solitaire,2004,,3650
,m;f,Gotye ft. Kimbra,Somebody That I Used To Know,2012,,3652
,f,Bonnie Raitt,Something To Talk About,1991,,3656
,m,The Impalas,Sorry (I Ran All The Way Home),1959,,3658
,m,Tears For Fears,Sowing The Seeds Of Love,1989,,3663
,f,Lisa Loeb & Nine Stories,Stay (I Missed You),1994,1,3666
,m,Maurice Williams & the Zodiacs,Stay,1960,1,3667
,m;f,Rihanna ft. Mikky Ekko,Stay,2013,1,3668
,m,Shawn Mendes,Stitches,2015,,3675
,m,Joe ft. Mystikal,Stutter,2001,,3682
,m,LFO,Summer Girls,1999,,3702
,m,Hozier,Take Me To Church,2014,,3715
,m,a-ha,Take On Me,1985,,3716
,m,The Romantics,Talking In Your Sleep,1984,,3724
,m,Mark Dinning,Teen Angel,1960,,3729
,m,Sandy Nelson,Teen Beat,1959,1,3731
,f,Dido,Thank You,2001,1,3739
,m,Bill Parsons,The All American Boy,1959,1,3741
,m,Johnny Horton,The Battle Of New Orleans,1959,,3743
,f,Miss Toni Fisher,The Big Hurt,1959,,3744
,nb,Miley Cyrus,The Climb,2009,,3748
,m,The Charlie Daniels Band,The Devil Went Down To Georgia,1979,1,3750
,m,Cheap Trick,The Flame,1988,,3760
,m,The Verve Pipe,The Freshmen,1997,,3762
,m,"Dave ""Baby"" Cortez",The Happy Organ,1959,1,3764
,m;f,Peter Cetera & Amy Grant,The Next Time I Fall,1986,,3776
,m;f,The Browns,The Old Lamplighter,1960,,3778
,m;f,Snap!,The Power,1990,,3780
,f,Celine Dion,The Power Of Love,1994,,3784
,m,Hoobastank,The Reason,2004,,3794
,m,Men Without Hats,The Safety Dance,1983,,3796
,m,Simon & Garfunkel,The Sound Of Silence,1965,,3797
,f,Sade,The Sweetest Taboo,1986,1,3798
,m,Percy Faith,Theme From A Summer Place,1960,,3800
,m;f,The Browns,The Three Bells,1959,,3801
,m,David Cook,The Time Of My Life,2008,,3804
,m,Chubby Checker,The Twist,1960,,3805
,m,The Drifters,There Goes My Baby,1959,,3811
,f,Tracie Spencer,This House,1991,,3815
,m,Clay Aiken,This Is The Night,2003,,3819
,m,Fabian,Tiger,1959,,3825
,m,Jim Croce,Time In A Bottle,1973,1,3831
,m,J-Kwon,Tipsy,2004,,3832
,m,Mr. Big,To Be With You,1992,,3835
,m,Julian Lennon,Too Late For Goodbyes,1985,1,3842
,f,Samantha Fox,Touch Me (I Want Your Body),1987,,3847
,f,Martika,Toy Soldiers,1989,1,3850
,m,Thomas Wayne & the Delons,Tragedy,1959,,3852
,m,The Beatles,Twist And Shout,1964,,3863
,f,Stacey Q,Two Of Hearts,1986,,3866
,m,Usher,U Remind Me,2001,,3869
,m,Kings Of Leon,Use Somebody,2009,,3886
,f,Bananarama,Venus,1986,,3890
,m,Frankie Avalon,Venus,1959,,3891
,f,The Bangles,Walk Like An Egyptian,1986,,3895
,f,Spice Girls,Wannabe,1997,1,3896
,m,Silento,Watch Me,2015,,3902
,m,Stonewall Jackson,Waterloo,1959,,3904
,m,Freddie Cannon,Way Down Yonder In New Orleans,1959,,3906
,f,Pat Benatar,We Belong,1985,,3908
,m;f,Pet Shop Boys & Dusty Springfield,What Have I Done To Deserve This?,1988,,3916
,f,Salt-N-Pepa ft. En Vogue,Whatta Man,1994,1,3926
,m,Michael Bolton,When A Man Loves A Woman,1991,,3929
,m,ABC,When Smokey Sings,1987,,3931
,m,White Lion,When The Children Cry,1989,,3933
,m,No Mercy,Where Do You Go,1996,,3935
,f,Celine Dion,Where Does My Heart Beat Now,1991,,3937
,m,Dion & the Belmonts,Where Or When,1960,,3942
,m,The Calling,Wherever You Will Go,2002,,3945
,m,Frankie Avalon,Why,1959,,3953
,f,Bette Midler,Wind Beneath My Wings,1989,,3967
,f,Taylor Dayne,With Every Beat Of My Heart,1989,,3969
,f,Britney Spears,Womanizer,2008,,3978
,f,Whitney Houston,You Give Good Love,1985,,3990
,m;f,The Jets,You Got It All,1987,,3991
,m,Joe Jones,You Talk Too Much,1960,1,3992
,m,Nelson,(Can't Live Without Your) Love And Affection,1990,,3995
,m,Elvis Presley,A Fool Such As I,1959,,3998
,m,Stray Cats,She's Sexy + 17,1983,,3999
,m,Coolio,"1, 2, 3, 4 (Sumpin' New)",1996,,4000
,m,The Chipmunks,Alvin's Harmonica,1959,1,4006
,m,Public Announcement,Body Bumpin' Yippie-Yi-Yo,1998,,4012
,m,Deep Blue Something,Breakfast At Tiffany's,1996,,4017
,m,Jonas Brothers,Burnin' Up,2008,,4018
,m,Robbie Nevil,C'est La Vie,1987,1,4021
,m;f,Quad City DJ's,C'mon N' Ride It (The Train),1996,,4024
,m,REO Speedwagon,Can't Fight This Feeling,1985,,4028
,f,Tiffany,Could've Been,1988,,4035
,m,Gym Class Heroes ft. Patrick Stump,Cupid's Chokehold,2007,,4036
,m,Cheap Trick,Don't Be Cruel,1988,,4039
,m,The System,Don't Disturb This Groove,1987,,4041
,m,Crowded House,Don't Dream It's Over,1987,,4043
,f,Taylor Dayne,Don't Rush Me,1989,,4052
,m;f,Glee Cast,Don't Stop Believin',2009,,4053
,f,Jade,Don't Walk Away,1993,,4061
,f,Jane Child,Don't Wanna Fall In Love,1990,1,4063
,f,Della Reese,Don't You Know,1959,,4065
,m;f,The Human League,Don't You Want Me,1982,,4066
,m,Milli Vanilli,Girl You Know It's True,1989,,4075
,m,Jimmy Jones,Good Timin',1960,,4082
,m;f,T'Pau,Heart And Soul,1987,1,4085
,m,Plain White T's,Hey There Delilah,2007,,4088
,m,James Ingram,I Don't Have The Heart,1990,,4094
,f,Taylor Dayne,I'll Always Love You,1988,,4106
,m,Edwin McCain,I'll Be,1998,1,4107
,f,Mariah Carey,I'll Be There,1992,,4110
,m,The Proclaimers,I'm Gonna Be (500 Miles),1993,,4116
,m,Londonbeat,I've Been Thinking About You,1991,,4125
,m,Tommy Edwards,It's All In The Game,1958,,4129
,m,Conway Twitty,It's Only Make Believe,1958,1,4140
,f,Jennifer Lopez,Love Don't Cost A Thing,2001,,4159
,m,Rod Stewart,My Heart Can't Tell You No,1989,,4170
,m;f,Somethin' For The People ft. Trina & Tamara,My Love Is The Shhh!,1997,1,4172
,m,Guns N' Roses,November Rain,1992,,4181
,m,Chris Barber's Jazz Band,Petite Fleur (Little Flower),1959,,4184
,m,Taco,Puttin' On The Ritz,1983,,4185
,m,John Mellencamp,R.O.C.K. In The U.S.A.,1986,1,4186
,m,Chamillionaire ft. Krayzie Bone,Ridin',2006,,4187
,f,Spice Girls,Say You'll Be There,1997,1,4194
,m,Hi-Five,She's Playing Hard To Get,1992,,4198
,m,Rockwell,Somebody's Watching Me,1984,,4200
,f,Shakespear's Sister,Stay,1992,1,4202
,m;f,Lil' Flip ft. Lea,Sunshine,2004,,4206
,m,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",2007,1,4211
,m,The Ventures,Walk Don't Run,1960,,4225
,m,Jack Scott,What In The World's Come Over You,1960,1,4229
,m,Van Halen,When It's Love,1988,,4231
,f,Des'ree,You Gotta Be,1995,1,4240
,m,Dan + Shay & Justin Bieber,"10,000 Hours",2019,,4248
,f,Ariana Grande ft. Doja Cat & Megan Thee Stallion,34+35,2021,1,4254
,m,Burl Ives,A Holly Jolly Christmas,2020,,4265
,f,GAYLE,ABCDEFU,2022,1,4266
,f,Lizzo,About Damn Time,2022,1,4269
,f,Taylor Swift,All Too Well (Taylor's Version),2021,1,4276
,m,J. Cole,amari,2021,,4278
,f,Taylor Swift,Anti-Hero,2022,1,4282
,m,Harry Styles,As It Was,2022,,4284
,m,Steve Lacy,Bad Habit,2022,,4287
,m,Ed Sheeran,Bad Habits,2021,,4292
,m,Post Malone,Better Now,2018,,4295
,f,Latto,Big Energy,2022,1,4301
,f,Ella Mai,Boo'd Up,2018,1,4312
,f,Beyoncé,Break My Soul,2022,1,4316
,f,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",2019,1,4324
,m,BTS,Butter,2021,,4330
,m,Lil Baby,California Breeze,2022,,4337
,m,The Weeknd,Call Out My Name,2018,,4340
,m,Lil Tjay ft. 6LACK,Calling My Phone,2021,,4343
,m,Drake,Champagne Poetry,2021,,4349
,m,Juice WRLD & Marshmello,Come & Go,2020,1,4358
,m,"Metro Boomin, The Weeknd, & 21 Savage",Creepin',2022,,4360
