ignore,writer,id,gender
,Thomas Bangalter,1274,m
,Thomas Bangalter,1739,m
,Thomas Bangalter,1741,m
,Thomas Bangalter,152,m
,Nile Rodgers,1274,m
,Nile Rodgers,1486,m
,Nile Rodgers,866,m
,Nile Rodgers,1122,m
,Billy Ocean,82,m
,Billy Ocean,85,m
,Billy Ocean,2164,m
,Billy Ocean,87,m
,Dino Valenti,2166,m
,Keri Hilson,306,f
,Keri Hilson,146,f
,Keri Hilson,687,f
,Keri Hilson,300,f
,Marcella Araica,306,m
,Marcella Araica,146,m
,Jim BEANZ,306,m
,Robert Hazard,2174,m
,Nelly Furtado,292,f
,Nelly Furtado,296,f
,Nelly Furtado,297,f
,Nelly Furtado,2178,f
,"Tim ""Attitude"" Clayton",292,m
,"Tim ""Attitude"" Clayton",296,m
,Afrojack,1050,m
,Arnthor Birgisson,1043,m
,Deetah,1043,f
,Tracy Chapman,2184,f
,Chris Gaylor,2185,m
,Mike Kennerty,2185,m
,Nick Wheeler,2185,m
,Tyson Ritter,2185,m
,Anita Baker,2189,f
,Randy Holland,2189,m
,Skip Scarborough,2189,m
,Blac Elvis,685,m
,David Foster,2193,m
,David Foster,2194,m
,David Foster,2195,m
,David Foster,2196,m
,David Foster,2197,m
,Peter Cetera,2193,m
,Peter Cetera,1560,m
,Peter Cetera,2197,m
,Diane Nini,2193,f
,Lee Greenwood,2202,m
,Ray Charles,144,m
,Don Vito,144,m
,Freedom Williams,1881,m
,Freedom Williams,1882,m
,Freedom Williams,1884,m
,Flo Rida,1435,m
,Flo Rida,950,m
,Flo Rida,2210,m
,Flo Rida,232,m
,Flo Rida,2212,m
,Flo Rida,476,m
,Flo Rida,1521,m
,Breyan Isaac,1435,m
,Breyan Isaac,1451,m
,Breyan Isaac,476,m
,Avicii,1435,m
,Avicii,2219,m
,Ash Pournouri,1435,m
,Etta James,1435,f
,Leroy Kirkland,1435,m
,Pearl Woods,1435,f
,Hector Delgado,762,m
,Hector Delgado,2225,m
,A$AP Rocky,762,m
,A$AP Rocky,1183,m
,Julia Michaels,762,f
,Julia Michaels,829,f
,Sir Nolan,762,m
,Selena Gomez,762,f
,David Steele,2232,m
,David Steele,2233,m
,Roland Gift,2232,m
,Roland Gift,2233,m
,Donnie Wahlberg,2236,m
,Marky Mark Wahlberg,2236,m
,Spice,2236,m
,Craig Love,181,m
,LaMarquis Jefferson,181,m
,Rudy Clark,2241,m
,Samantha Mumba,1044,f
,Dave Lazer,2243,m
,Fred Hellerman,2243,m
,Larry Ehrlich,2243,pm
,Lee Hays,2243,m
,Paul Clayton,2243,m
,Pete Seeger,2243,m
,Ronnie Gilbert,2243,f
,Linda Creed,2250,f
,Linda Creed,2045,f
,Michael Masser,2250,m
,Michael Masser,2253,m
,Frank Miller,2254,m
,Richard Dehr,2254,m
,Terry Gilkyson,2254,m
,Andrew Wyatt,226,m
,Andrew Wyatt,237,m
,Michelle Williams,182,f
,Michelle Williams,120,f
,Michelle Williams,187,f
,Gipp,182,m
,Paul Wall,182,m
,Dmitry Brill,2264,m
,Towa Tei,2264,m
,Q-Tip,2264,m
,Herbie Hancock,2264,m
,Lady Miss Kier,2264,f
,Carol Bayer Sager,2269,f
,Carol Bayer Sager,2270,f
,Carol Bayer Sager,2271,f
,Toni Wine,2269,f
,Bighead,2273,m
,Lil Pump,2273,m
,BigheadGnealz,2273,m
,Arthur Smith,2276,m
,Tove Lo,2277,f
,Tove Lo,25,f
,Daniel Ledinsky,2277,m
,Jakob Jerlström,2277,m
,Ludvig Söderberg,2277,m
,E. Kidd Bogart,757,m
,E. Kidd Bogart,1000,m
,Jimmy Jones,2284,m
,Otis Blackwell,2284,m
,Jason Wade,2286,m
,Jason Wade,2287,m
,Judy Parker,2119,f
,Claude Demetrius,2289,m
,Baauer,2225,m
,Earl Nelson,2291,m
,Bob Relf,2291,m
,John Taylor,212,m
,John Taylor,213,m
,Allan Felder,212,m
,Dre,212,m
,Cool,212,m
,Norman Harris,212,m
,Ronnie Baker,212,m
,Louis Bell,918,m
,Louis Bell,827,m
,Louis Bell,2302,m
,Brian Lee,918,m
,Brian Lee,827,m
,Brian Lee,1870,m
,Ali Tamposi,918,f
,Ali Tamposi,827,f
,Ali Tamposi,406,f
,Andrew Watt,918,m
,Andrew Watt,827,m
,Frank Dukes,918,m
,Starrah,918,f
,Young Thug,918,m
,Kaan Güneşberk,918,m
,Van Morrison,2315,m
,Van Morrison,2316,m
,Barbara Acklin,200,f
,Eugene Record,200,m
,Harlan Howard,2319,m
,Wendy Waldman,2320,f
,Wendy Waldman,1681,f
,Eric Kaz,2320,m
,Tamara Savage,2323,f
,Tamara Savage,619,f
,Soulshock,2323,m
,Kenneth Karlin,2323,m
,Jeffrey E. Cohen,118,m
,Lincoln Chase,118,m
,Shirley Elliston,118,f
,Malik Yusef,145,m
,Malik Yusef,147,m
,Mr. Hudson,145,m
,Tyler Joseph,2333,m
,Tyler Joseph,2334,m
,Tyler Joseph,2335,m
,Jani Lane,2336,m
,Deon Estus,1499,m
,Rick Nowels,2338,m
,Rick Nowels,2339,m
,Ellen Shipley,2338,f
,Adele,1264,f
,Adele,2342,f
,Adele,1330,f
,Adele,2344,f
,Isaac Hayes,169,m
,Isaac Hayes,1662,m
,Pop Wansel,169,m
,Sebastian Kole,169,m
,Robert Gerongco,169,m
,Samuel Gerongco,169,m
,Terence Lam,169,m
,Oak Felder,169,m
,Ini Kamoze,2353,m
,Chris Kenner,2353,m
,Kenton Nix,2353,m
,Salaam Remi,2353,m
,Annie Lennox,2357,f
,Annie Lennox,2358,f
,Annie Lennox,2359,f
,Dave Stewart,2357,m
,Dave Stewart,2358,m
,Dave Stewart,2359,m
,David Coverdale,2363,m
,David Coverdale,2364,m
,Bernie Marsden,2363,m
,Brad Arnold,2366,m
,Brad Arnold,2367,m
,Brad Arnold,2368,m
,Matt Roberts,2366,m
,Matt Roberts,2367,m
,Matt Roberts,2368,m
,Todd Harrell,2366,m
,Todd Harrell,2367,m
,Todd Harrell,2368,m
,Chris Henderson,2366,m
,Chris Henderson,2368,m
,Chad Kroeger,2377,m
,Chad Kroeger,2378,m
,Chad Kroeger,2379,m
,Gwen Stefani,2380,f
,Gwen Stefani,1278,f
,Gwen Stefani,960,f
,Gwen Stefani,2383,f
,Bounty Killer,2380,m
,Tom Dumont,2380,m
,Tony Kanal,2380,m
,Rod Temperton,1639,m
,Rod Temperton,2388,m
,Andre 3000,2389,m
,Andre 3000,2390,m
,Amund Bjørklund,2391,m
,Amund Bjørklund,795,m
,Amund Bjørklund,982,m
,Espen Lind,2391,m
,Espen Lind,795,m
,Espen Lind,982,m
,Pat Monahan,2391,m
,Jack Blades,2398,m
,Ted Nugent,2398,m
,Tommy Shaw,2398,m
,Huey Lewis,2401,m
,Huey Lewis,2402,m
,Bill Gibson,2401,m
,Sean Hopper,2401,m
,Dinky Bingham,2405,m
,Jeff Dyson,2405,m
,Michael Bivins,2405,m
,Ronnie DeVoe,2405,m
,"Phillip ""Silky"" White",2405,m
,Jeremiah Fraites,2410,m
,Wesley Schultz,2410,m
,Billboard,19,m
,Alannah Currie,2413,f
,Joe Leeway,2413,m
,Tom Bailey,2413,m
,Denzil Foster,2416,m
,Denzil Foster,2417,m
,Denzil Foster,872,m
,Thomas McElroy,2416,m
,Thomas McElroy,2417,m
,Thomas McElroy,872,m
,Chynna Phillips,531,f
,Carnie Wilson,531,f
,William Hammond,2424,m
,Tuhin Roy,2424,m
,Jake Smith,2424,m
,Neil Moss,2427,m
,Neil Moss,2428,m
,Mick Hucknall,2427,m
,Gary Cherone,2430,m
,Nuno Bettencourt,2430,m
,Zo,842,m
,Zo,2433,m
,Zo,2434,m
,Chingy,842,m
,Chingy,2433,m
,Chingy,2434,m
,Sham,842,m
,Sham,2433,m
,Sham,2434,m
,Dabe Grohl,119,m
,Krist Novoselic,119,m
,Kurt Cobain,119,m
,Chris Daughtry,2444,m
,Chris Daughtry,2445,m
,Bobby Robinson,632,m
,Bobby Robinson,557,m
,Bobby Robinson,2448,m
,Bobby Robinson,697,m
,Q-Tip,632,m
,Ronald Larkins,632,m
,Stephen Hague,632,m
,Chuck Brown,455,m
,Cassidy,866,m
,Don Henley,2455,m
,Don Henley,2456,m
,Glenn Frey,2455,m
,Glenn Frey,2458,m
,Don Felder,2455,m
,Timmy Thomas,1094,m
,Timmy Thomas,995,m
,Timmy Thomas,1229,m
,Alan Price,2463,m
,Michael Bolton,2464,m
,Michael Bolton,694,m
,Michael Bolton,2466,m
,Doug James,2464,m
,David Glasper,2468,m
,Marcus Lillington,2468,m
,"Warryn ""Baby Dubb"" Campbell",2470,m
,"Warryn ""Baby Dubb"" Campbell",2471,m
,Sisqó,2470,f
,Sisqó,344,f
,Rick Cousin,2470,m
,Redman,2470,m
,Nokio,2470,m
,Larry Troutman,156,m
,Larry Troutman,2478,m
,Roger Troutman,156,m
,Roger Troutman,2480,m
,Mikel Hooks,156,m
,Norman Durham,156,m
,Woody Cunningham,156,m
,Barry Coffing,2484,m
,Steve Tyrell,2484,m
,Mack Maine,1082,m
,LaMar Seymour,1082,m
,LaNelle Seymour,1082,m
,Marcus Boyd,1082,m
,George Merrill,2088,m
,George Merrill,2491,m
,George Merrill,2492,m
,Shannon Rubicam,2088,f
,Shannon Rubicam,2491,f
,Shannon Rubicam,2492,f
,Slick Rick,1121,m
,Slick Rick,687,m
,Slick Rick,2140,m
,Slick Rick,1229,m
,Doug E. Fresh,1121,m
,Doug E. Fresh,687,m
,Doug E. Fresh,1229,m
,Andy Armer,1121,m
,D-Dot,1121,m
,Randy Badazz,1121,m
,Ron Lawrence,1121,m
,Hamza Lee,2507,m
,Louis Biancaniello,2508,m
,Louis Biancaniello,2509,m
,Sam Watters,2508,m
,Sam Watters,2509,m
,Tamyra Gray,2508,f
,David Wolfert,2513,m
,Sandy Linzer,2513,m
,Jennifer Kimball,2515,f
,Maribeth Derry,2515,f
,Steve Diamond,2515,m
,Doc McKinney,1739,m
,Doc McKinney,1741,m
,Eric Chedeville,1739,m
,René Elizondo Jr.,342,m
,René Elizondo Jr.,358,m
,David Guetta,1299,m
,David Guetta,957,m
,David Guetta,682,m
,David Guetta,1328,m
,Frédéric Riesterer,1299,m
,Frédéric Riesterer,1328,m
,Linda Thompson,2194,f
,Matt Aitken,2530,m
,Matt Aitken,2531,m
,Matt Aitken,2532,m
,Mike Stock,2530,m
,Mike Stock,2531,m
,Mike Stock,2532,m
,Pete Waterman,2530,m
,Pete Waterman,2531,m
,Pete Waterman,2532,m
,Sara Dallin,2530,f
,Siobhan Fahey,2530,f
,Keren Woodward,2530,f
,Jeff Barry,2542,m
,Peter Allen,2542,m
,Cathy Dennis,21,f
,Cathy Dennis,2545,f
,Daniel Jones,2546,m
,Daniel Jones,2547,m
,Daniel Jones,2548,m
,Darren Hayes,2546,m
,Darren Hayes,2547,m
,Darren Hayes,2548,m
,Simon Climie,1387,m
,Milton Davis,2553,m
,William DuVall,2553,m
,L. Jones,2555,m
,Rah Digga,2555,f
,Rick Rock,2555,m
,Rampage,2555,m
,Spliff Star,2555,m
,Danny Seraphine,2560,m
,Hawk Wolinski,2560,m
,Nicola Fasano,2560,m
,Patrick Gonella,2560,m
,Stefano Bosco,2560,m
,Teddy Riley,2565,m
,Teddy Riley,2082,m
,Teddy Riley,1662,m
,Teddy Riley,904,m
,Bernard Belle,2565,m
,Dave Way,2565,m
,J. La-Rue,2090,m
,Sylvester Jackson,2090,m
,Shanice,2090,f
,Lynn Malsby,2574,f
,Skylar Grey,468,f
,Skylar Grey,469,f
,Joe Thomas,1129,m
,Joe Thomas,2448,m
,Eric Matlock,1129,m
,Frank Romano,1130,m
,Frank Romano,456,m
,Adonis Shropshire,1130,m
,Adonis Shropshire,615,m
,Marc Anthony,2584,m
,Marc Anthony,2585,m
,Bix Reichner,2586,m
,Sid Wayne,2586,m
,Antonina Armato,2588,f
,Antonina Armato,2589,f
,Anthony Newley,2588,m
,Beppe Cantarelli,2588,m
,Leslie Bricusse,2588,m
,Frank J. Myers,2593,m
,Gary Baker,2593,m
,Tom Kelly,2595,m
,Tom Kelly,597,m
,Chrissy Amphlett,2595,f
,Mark McEntee,2595,m
,Billy Steinberg,2595,m
,David Wilder,2600,m
,Jeremy Ruzumna,2600,m
,Jinsoo Lim,2600,m
,Macy Gray,2600,f
,Belinda Lipscomb,1511,f
,Melvin Gentry,1511,m
,Vincent Calloway,1511,m
,Joylon Skinner,2607,m
,Joe,2607,m
,Michele Williams,2607,f
,Kim Gannon,2610,m
,Pino Spotti,2610,m
,Dolly Parton,2612,f
,Prince Be,2613,m
,Prince Be,2614,m
,Nickolas Ashford,2615,m
,Valerie Simpson,2615,f
,Vanilla Ice,1118,m
,Vanilla Ice,2618,m
,Brian May,1118,m
,Brian May,2620,m
,Freddie Mercury,1118,m
,Freddie Mercury,2620,m
,DJ Earthquake,1118,m
,John Deacon,1118,m
,Roger Taylor,1118,m
,Carl Martin,2626,m
,BC Jean,564,f
,Russ DeSalvo,2628,m
,Robert Steele,2628,pm
,Deena Charles,2628,pf
,Daniel Foder,1300,m
,Jared Tankel,1300,m
,Keith Harris,1300,m
,Michael Deller,1300,m
,Thomas Brenneck,1300,m
,Ralph Stacy,1911,m
,Raphael Brown,1911,m
,Jason Derulo,998,m
,Jason Derulo,995,m
,Jason Derulo,892,m
,Jason Derulo,2641,m
,Jason Derulo,996,m
,Jason Derulo,773,m
,Mike Shinoda,2644,m
,Mike Shinoda,2645,m
,Brad Delson,2644,m
,Chester Bennington,2644,m
,Joe Hahn,2644,m
,Rob Bourdon,2644,m
,Andy Razaf,2650,m
,Joe Garland,2650,m
,Fred Parris,2652,m
,Mike Rutherford,746,m
,Mike Rutherford,747,m
,Mike Rutherford,748,m
,Mike Rutherford,2656,m
,Mike Rutherford,752,m
,Tony Banks,746,m
,Tony Banks,747,m
,Tony Banks,748,m
,Tony Banks,752,m
,Shep Crawford,2137,m
,Shep Crawford,2139,m
,Kristin Hudson,2137,f
,Snow,2665,m
,Edmond Leary,2665,m
,MC Shan,2665,m
,Pelle Nylén,936,m
,Pelle Nylén,937,m
,Tim Kelley,557,m
,Tim Kelley,2448,m
,Tim Kelley,697,m
,DJ Clue,557,m
,Ronald LaPread,557,m
,Tamia,557,f
,Alanis Morissette,532,f
,John Sykes,2364,m
,Barry Gibb,2678,m
,Maurice Gibb,2678,m
,Robin Gibb,2678,m
,Joshua Portillo,1375,pm
,Justin Howze,1375,m
,Lege Kale,1375,m
,Kyle,1375,m
,Brian Thompson,2685,m
,Shaggy,2685,m
,RikRok,2685,m
,Sting International,2685,m
,Lee Pockriss,2689,m
,Lee Pockriss,2690,m
,Paul Vance,2689,m
,Fernando Arbex,1488,m
,KRS-One,1488,m
,Michael Oliver,1488,m
,mrDEYO,1488,m
,Scott La Rock,1488,m
,Cyco Black,1254,m
,Diamond,1254,f
,Zayion McCal,1254,m
,M.I.G.,1254,m
,Lil Jay,1254,m
,Zay Hilfigerr,1254,m
,Princess,1254,f
,Alex Van Halen,2704,m
,Alex Van Halen,2705,m
,Eddie Van Halen,2704,m
,Eddie Van Halen,2705,m
,Michael Anthony,2704,m
,Michael Anthony,2705,m
,David Lee Roth,2704,m
,Stephan Jenkins,2711,m
,Stephan Jenkins,2712,m
,Rico Love,456,m
,Rico Love,1328,m
,Jim Jonsin,456,m
,Jim Jonsin,2716,m
,Jim Jonsin,1085,m
,Jim Jonsin,2718,m
,Jim Jonsin,190,m
,Harold Lilly,2471,m
,Harold Lilly,154,m
,Biz Markie,2471,m
,Miguel A. Morejon,1619,m
,Needlz,228,m
,Saint Cassius,228,m
,Roy Hay,2428,m
,Boy George,2428,m
,Phil Pickett,2428,m
,Dan Baird,2729,m
,Seal,2730,m
,Matt Slocum,2731,m
,Kevin Cossom,146,m
,Mike Love,1636,m
,Scott McKenzie,1636,m
,Terry Melcher,1636,m
,Irving Taylor,2736,m
,Richie Valens,2737,m
,Adrian Parks,1652,m
,Mook B,1652,m
,Fabo,1652,m
,Larry Johnson,1652,m
,Michael Johnson,1652,m
,Michael Jonzun,1652,m
,K-Rab,1652,m
,Floyd Cramer,2745,m
,Wayne Cochran,2746,m
,Christopher Baker,2747,m
,William Baker,2747,m
,Eliot Daniel,2749,m
,Larry Morey,2749,m
,Fat Joe,809,m
,Fat Joe,2752,m
,DJ Snake,1582,m
,DJ Snake,827,m
,DJ Snake,764,m
,Bill Withers,2756,m
,Passenger,2757,m
,Kristen Anderson-Lopez,2758,f
,Robert Lopez,2758,m
,Kevin Rudolf,1084,m
,Eve,810,f
,Kameron Houff,811,m
,Roy Battle,229,m
,"Royce da 5'9""",229,m
,Ash Howes,197,m
,Ellie Goulding,197,f
,"David ""Campa"" Benjamin",2767,m
,J-Splif,2767,m
,Prohgress,2767,m
,Kev Nish,2767,m
,Kshmr,2767,m
,DJ Virman,2767,m
,Jaron Alson,614,m
,Ralph Tresvant,614,m
,Ricky Bell,614,m
,Austin Winkler,2776,m
,Brian Howes,2776,m
,Lloyd Garvey,2776,m
,Mark King,2776,m
,Michael Rodden,2776,m
,Ross Hanson,2776,m
,Edna Lewis,2782,f
,George Goehring,2782,m
,Mats Persson,1734,m
,Christine McVie,2785,f
,Eddy Quintela,2785,m
,Arthur Venosa,2787,m
,Vito Picone,2787,m
,Brown,2789,m
,Byrd,2789,m
,C.J.Scott,2789,pm
,J.Carter,2789,m
,J.Sayles,2789,m
,Lenhoff,2789,m
,Wyatt,2789,m
,Dan Balan,183,m
,Charlie Midnight,2797,m
,Dan Hartman,2797,m
,Darius Harrison,1085,m
,Rex Zamor,1085,m
,Mike Hartnett,686,m
,Bobby Vinton,956,m
,Gene Allen,956,m
,Carl Belew,2804,m
,Kenny Sowder,2804,pm
,W.S.Stevenson,2804,m
,Bone,2807,m
,Bone,2808,m
,D.J.U-Neek,2807,m
,D.J.U-Neek,2808,m
,André Cymone,2811,m
,André Cymone,2812,m
,Jody Watley,2811,f
,Jody Watley,2812,f
,C.Hudson,175,m
,Gerald Isaac III,175,m
,Juan Atkins,175,m
,Richard Davis,175,m
,Luis Resto,1165,m
,Luis Resto,1167,m
,Luis Resto,958,m
,Michael Stipe,2822,m
,Mike Mills,2822,m
,Peter Buck,2822,m
,William Thomas Berry,2822,m
,Bernard Wright,1640,m
,Leonard White,1640,m
,Joe Elliott,84,m
,Joe Elliott,86,m
,Phil Collen,84,m
,Phil Collen,86,m
,Richard Savage,84,m
,Richard Savage,86,m
,Steve Clark,84,m
,Steve Clark,86,m
,Joe Perry,2836,m
,Joe Perry,2837,m
,Young Jeezy,1395,m
,Young Jeezy,959,m
,Lamar Taylor,1395,m
,J.Keller,2841,m
,Tonio K.,2841,m
,A.Knight,2843,f
,Nathan Chapman,2843,m
,A.Goldmark,2466,m
,Esthero,147,f
,ILYA,25,m
,ILYA,29,m
,ILYA,34,m
,B.Leverty,2850,m
,C.Snare,2850,m
,Rihanna,2852,f
,Rihanna,525,f
,Rihanna,122,f
,Rihanna,1169,f
,Rihanna,2856,f
,Rihanna,1098,f
,Fred Ball,2852,m
,Joseph Angel,2852,m
,Sara Bareilles,2860,f
,B. Williams,2861,m
,B. Williams,2862,m
,L. Tolhurst,2861,m
,R. O'Donnell,2861,m
,Robert Smith,2861,m
,S. Gallup,2861,m
,Thompson,2861,m
,Ben Margulies,634,m
,Ben Margulies,640,m
,Ben Margulies,643,m
,K.Diamond,85,m
,Teena Marie,2872,f
,Larry Blackmon,635,m
,Thomas Michael Jenkins,635,m
,Michael Sterling,843,m
,Montay Humphrey,950,m
,Montay Humphrey,2212,m
,Suzanne Vega,2878,f
,Suzanne Vega,2879,f
,Antonio Romero Monge,2880,m
,Rafael Ruiz,2880,m
,Kurt Weill,2882,m
,Marc Blitzstein,2882,m
,P.Brown,2884,m
,P.Brown,2885,m
,J.Whelan,2884,m
,M.Y.Evans,2884,m
,D.Powell,871,m
,L.Mallah,871,f
,Eric Carmen,589,m
,Jesse Carmichael,734,m
,Jesse Carmichael,741,m
,Mickey Madden,734,m
,Perez Prado,2894,m
,Perez Prado,2895,m
,Lou Bega,2894,m
,Zippy,2894,m
,Siedah Garrett,533,f
,Carlos Santana,2899,m
,Carlos Santana,2856,m
,David McRae,2899,m
,David McRae,2856,m
,High Moore,2899,m
,High Moore,2856,m
,Karl Perazzo,2899,m
,Raul Rekow,2899,m
,Future,879,m
,R.Rans,2885,m
,Ryan Leslie,2909,m
,Pebbles,2910,f
,Chink Santana,2045,m
,Chink Santana,2046,m
,Chink Santana,2752,m
,Thom Bell,2045,m
,J.Allen,1852,f
,Sky Rompiendo,799,m
,El Rolo,799,m
,DJ Assad,799,m
,J Balvin,799,m
,Mohombi Nzasi Moupondo,799,m
,Willy William,799,m
,Jan Hammer,2922,m
,Bruce Turgon,2923,m
,Lou Gramm,2923,m
,Mark Ronson,487,m
,Mark Ronson,236,m
,Hillary Lindsey,487,f
,Teddy Bishop,979,m
,Ben Watt,2929,m
,Tracey Thorn,2929,f
,Joshua Paul Thompson,2448,m
,John Waite,2932,m
,John Waite,2933,m
,Chas Sandford,2932,m
,Chas Sandford,2935,m
,Chas Sandford,2936,m
,M.Leonard,2932,m
,Mick Jagger,2938,m
,Mick Jagger,906,m
,Keith Richards,2938,m
,Brad Roberts,2941,m
,Isaac Hanson,2942,m
,Taylor Hanson,2942,m
,Zac Hanson,2942,m
,Mark Knopfler,1922,m
,B.Bloom,2946,m
,B.Gentry,2946,m
,Tommy James,2946,m
,F.Curci,2949,m
,S.Demarchi,2949,m
,Damon E. Thomas,1343,m
,Damon E. Thomas,2015,m
,Shawn Stockman,1690,m
,Shawn Stockman,638,m
,Nathan Morris,1690,m
,Merril Bainbridge,2956,f
,Cordell Burrell,518,m
,Elijah Wells,518,m
,Lionel Bermingham,518,m
,Luis Alejandro Diaz,518,m
,Natalie Albino,518,f
,Nicole Albino,518,f
,Ammar Malik,52,m
,Ammar Malik,54,m
,Ammar Malik,729,m
,DeWayne Blackwell,2966,m
,Al DeLory,2967,m
,Fred Darian,2967,m
,Joseph Van Winkle,2967,m
,Big Boi,2390,m
,Big Boi,2971,m
,David Sheats,2390,m
,George Vaughn,2973,m
,Jimmie Rodgers,2973,m
,Chris Scruggs,637,m
,Antoinette Roberson,2976,f
,Antoinette Roberson,2977,f
,Darrell Allamby,2976,m
,Darrell Allamby,2977,m
,Lincoln Browder,2976,m
,Betty Peterson,2981,f
,Borney Bergantine,2981,m
,Hal David,2690,m
,Hal David,150,m
,Will Jennings,2985,m
,Will Jennings,2986,m
,Will Jennings,2987,m
,James Horner,2985,m
,Ross Golan,2210,m
,Ross Golan,728,m
,Johan Carlsson,2210,m
,MAG,2210,m
,Roy Hammond,2210,m
,David Payton,1302,m
,El Debarge,457,m
,El Debarge,459,m
,William DeBarge,457,m
,William DeBarge,459,m
,Dorian Moore,457,m
,R. Edelman,457,m
,G.Griffin,3001,m
,Mark Tremonti,3002,m
,Mark Tremonti,3003,m
,Scott Stapp,3002,m
,Scott Stapp,3003,m
,John T. Rzeznik,3006,m
,Donna Summer,800,f
,"George Clinton,Jr.",800,m
,Pete Belotte,800,m
,Shuggie Otis,800,m
,Charles Kelley,3011,m
,Dave Haywood,3011,m
,Hillary Scott,3011,f
,Josh Kear,3011,m
,Domenico Modugno,3015,m
,Domenico Modugno,3016,m
,Franco Migliacci,3015,m
,Gene Bloch,1196,m
,Connie,1196,f
,R.Jazayeri,3020,m
,S.Lewis,3020,f
,S.Mather,3020,m
,Lumidee Cedeno,2132,f
,T. Mendez,2132,m
,Chris Stokes,3025,m
,Claudio Cueni,3025,m
,Corey Hart,3027,m
,Hit-Boy,121,m
,Reverend W.A. Donaldson,121,m
,Brian D. Casey,617,m
,Brian D. Casey,461,m
,Herb Miller,3032,m
,Johnny Lehman,3032,m
,Franne Golde,3034,f
,Franne Golde,423,f
,D.Lambert,3034,m
,D.Lambert,1484,m
,Walter Orange,3034,m
,Erik Roger Griggs,2015,m
,Steven L. Russell,2015,m
,Chauncey Hannibal,1662,m
,Lynsie Walters,1662,f
,R.Vick,1662,m
,William Stewart,1662,pm
,Allen Ritter,1183,m
,Allen Ritter,1098,m
,Earl Patrick Taylor,1183,m
,G-Eazy,1183,m
,Balewa M. Muhammad,3049,m
,Balewa M. Muhammad,186,m
,Balewa M. Muhammad,300,m
,Darren Lighty,3049,m
,Darren Lighty,1159,m
,Clifton Lighty,3049,m
,DJ Eddie F,3049,m
,DJ Dirty Harry,1896,m
,"Kerry Brothers, Jr.",1896,m
,Howard Jones,3058,m
,Howard Jones,3059,m
,"Tameka ""Tiny"" Cottle",3060,f
,"Tameka ""Tiny"" Cottle",580,f
,Fitzgerald Scott,2083,m
,D.DuBose,3063,m
,Joe Rich,3063,m
,Mike Phillips,3065,m
,Jordan Evans,1167,m
,Matthew Burnett,1167,m
,Dan Wilson,3068,m
,Dan Wilson,2344,m
,Emily Robison,3068,f
,Martie Maguire,3068,f
,Natalie Maines,3068,f
,Nick Rhodes,3073,m
,Simon Le Bon,3073,m
,John Taylor,3073,m
,Romeo Santos,3076,m
,Dre Harris,186,m
,Vidal Davis,186,m
,Gerald Andre Valentine,3079,m
,Gordon Strozier,3079,m
,"Melvin Riley, Jr.",3079,m
,Burt Bacharach,2270,m
,Burt Bacharach,150,m
,Burt Bacharach,2271,m
,AJ Junior,497,m
,Teddy Sky,497,m
,Gonzales Hermosa,497,m
,Kinnda,497,f
,Ulises Hermosa,497,m
,Ian Hunter,3090,m
,Sedrick Martin,2433,m
,Ayodeji Ibrahim Balogun,1095,m
,Kyla-Rose Smith,1095,f
,Benny Andersson,3094,m
,Bjoern Ulvaeus,3094,m
,Eric Bazilian,3096,m
,Michael McCary,638,m
,Nathan Morris,638,m
,Wanya Morris,638,m
,Alfie Agius,3100,m
,Curnin,3100,m
,Green All,3100,m
,West-Oram,3100,m
,Woods,3100,m
,Ed Robertson,3105,m
,Crystal Nicole Johnson,1012,f
,Crystal Nicole Johnson,642,f
,Roy Orbison,3108,m
,John Oates,1853,m
,"Jayson ""KoKo"" Bridges",458,m
,"Jayson ""KoKo"" Bridges",460,m
,James D. Hargrove,458,pm
,Jon Anderson,3113,m
,Robin,3113,m
,Squire Horn,3113,m
,Carl Sturken,3116,m
,Carl Sturken,3117,m
,Carl Sturken,3118,m
,Evan Rogers,3116,m
,Evan Rogers,3117,m
,Evan Rogers,3118,m
,Brandon Parrott,217,m
,Denaun Porter,217,m
,Menace,3124,m
,Desiigner,3124,m
,M.I.A.,1583,f
,M.I.A.,124,f
,Paul Simonon,1583,m
,Paul Simonon,124,m
,Joe Strummer,1583,m
,Topper Headon,1583,m
,Fred Spielman,3132,m
,Janice Torre,3132,f
,R.James,3134,m
,Jessie J,1442,f
,Brian Ward,3136,m
,Demetrius Hardin,3136,m
,Jason Pittman,3136,pm
,Rasheed Hightower,3136,m
,Richard Stephens,3136,m
,William Whedbee,3136,m
,RedFoo,3142,m
,RedFoo,3143,m
,GoonRock,3142,m
,Peter Schroeder,3142,m
,Sky Blu,3142,m
,Bob Marcus,2895,m
,ROBOPOP,54,m
,ROBOPOP,729,m
,Courtney Douglas Sills,1132,m
,Courtney Douglas Sills,3151,m
,Michael Keith,1132,m
,Michael Keith,3151,m
,Quinness Parker,1132,m
,Quinness Parker,3151,m
,A.Jones,1132,m
,Alex Call,3157,m
,Kid Rock,3158,m
,John M. Shanks,3159,m
,John M. Shanks,3160,m
,Ashlee Simpson,3159,f
,Kara DioGuardi,3159,f
,Anthony Hannides,3163,m
,Joe Garrett,3163,m
,Levi Lennox,3163,m
,Michael Hannides,3163,m
,Zayn Malik,3163,m
,Mickie Grant,3168,f
,R.Parissi,2618,m
,Danielle Brisebois,3160,f
,Danielle Brisebois,3171,f
